header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type,bag_t.secs,bag_t.nsecs
3678,1778834134,250455624,gps,0,0,36.7291649,127.4431443,97.35600000000001,0.9082089999999999;0.0;0.0;0.0;0.9082089999999999;0.0;0.0;0.0;2.3256249999999996,2,1778834134,312465346
3679,1778834134,375455559,gps,0,0,36.729165699999996,127.4431436,97.346,0.9082089999999999;0.0;0.0;0.0;0.9082089999999999;0.0;0.0;0.0;2.322576,2,1778834134,436178952
3680,1778834134,500455495,gps,0,0,36.7291662,127.44314299999999,97.345,0.9063039999999999;0.0;0.0;0.0;0.9063039999999999;0.0;0.0;0.0;2.322576,2,1778834134,560891296
3681,1778834134,625455430,gps,0,0,36.7291665,127.4431425,97.34400000000001,0.9063039999999999;0.0;0.0;0.0;0.9063039999999999;0.0;0.0;0.0;2.322576,2,1778834134,688527595
3682,1778834134,750455365,gps,0,0,36.7291667,127.44314229999999,97.339,0.9063039999999999;0.0;0.0;0.0;0.9063039999999999;0.0;0.0;0.0;2.3195289999999997,2,1778834134,813157530
3683,1778834134,875455301,gps,0,0,36.729166899999996,127.443142,97.32600000000001,0.9044009999999999;0.0;0.0;0.0;0.9044009999999999;0.0;0.0;0.0;2.3195289999999997,2,1778834134,939509302
3684,1778834135,455236,gps,0,0,36.7291671,127.4431417,97.36,0.9044009999999999;0.0;0.0;0.0;0.9044009999999999;0.0;0.0;0.0;2.316484,2,1778834135,66773238
3685,1778834135,125455172,gps,0,0,36.7291672,127.44314159999999,97.34100000000001,0.9044009999999999;0.0;0.0;0.0;0.9044009999999999;0.0;0.0;0.0;2.316484,2,1778834135,187500040
3686,1778834135,250455107,gps,0,0,36.7291673,127.44314139999999,97.34700000000001,0.9025;0.0;0.0;0.0;0.9025;0.0;0.0;0.0;2.316484,2,1778834135,312077985
3687,1778834135,375455043,gps,0,0,36.7291674,127.4431413,97.352,0.9025;0.0;0.0;0.0;0.9025;0.0;0.0;0.0;2.3134409999999996,2,1778834135,437084792
3688,1778834135,500454978,gps,0,0,36.7291674,127.4431412,97.343,0.9006009999999999;0.0;0.0;0.0;0.9006009999999999;0.0;0.0;0.0;2.3134409999999996,2,1778834135,562625487
3689,1778834135,625454914,gps,0,0,36.729167499999996,127.4431412,97.352,0.9006009999999999;0.0;0.0;0.0;0.9006009999999999;0.0;0.0;0.0;2.3104,2,1778834135,687777143
3690,1778834135,750454849,gps,0,0,36.7291674,127.4431412,97.334,0.9006009999999999;0.0;0.0;0.0;0.9006009999999999;0.0;0.0;0.0;2.3104,2,1778834135,809016876
3691,1778834135,875454785,gps,0,0,36.7291674,127.4431412,97.34,0.898704;0.0;0.0;0.0;0.898704;0.0;0.0;0.0;2.3073609999999998,2,1778834135,935839201
3692,1778834136,454720,gps,0,0,36.7291672,127.4431413,97.343,0.898704;0.0;0.0;0.0;0.898704;0.0;0.0;0.0;2.3073609999999998,2,1778834136,64678398
3693,1778834136,125454656,gps,0,0,36.7291672,127.44314139999999,97.358,0.8968089999999999;0.0;0.0;0.0;0.8968089999999999;0.0;0.0;0.0;2.3073609999999998,2,1778834136,186045510
3694,1778834136,250454591,gps,0,0,36.7291671,127.44314139999999,97.352,0.8968089999999999;0.0;0.0;0.0;0.8968089999999999;0.0;0.0;0.0;2.3043240000000003,2,1778834136,312059067
3695,1778834136,375454526,gps,0,0,36.729167,127.4431415,97.34,0.8968089999999999;0.0;0.0;0.0;0.8968089999999999;0.0;0.0;0.0;2.3043240000000003,2,1778834136,436776416
3696,1778834136,500454462,gps,0,0,36.7291668,127.44314159999999,97.339,0.8949159999999999;0.0;0.0;0.0;0.8949159999999999;0.0;0.0;0.0;2.3012889999999997,2,1778834136,560516126
3697,1778834136,625454397,gps,0,0,36.7291667,127.44314179999999,97.339,0.8949159999999999;0.0;0.0;0.0;0.8949159999999999;0.0;0.0;0.0;2.3012889999999997,2,1778834136,682001512
3698,1778834136,750454333,gps,0,0,36.7291666,127.4431419,97.322,0.8949159999999999;0.0;0.0;0.0;0.8949159999999999;0.0;0.0;0.0;2.3012889999999997,2,1778834136,809873704
3699,1778834136,875454269,gps,0,0,36.7291665,127.44314209999999,97.311,0.893025;0.0;0.0;0.0;0.893025;0.0;0.0;0.0;2.298256,2,1778834136,935800447
3700,1778834137,454204,gps,0,0,36.729166299999996,127.44314209999999,97.324,0.893025;0.0;0.0;0.0;0.893025;0.0;0.0;0.0;2.298256,2,1778834137,66708441
3701,1778834137,125454139,gps,0,0,36.7291662,127.44314229999999,97.328,0.8911359999999999;0.0;0.0;0.0;0.8911359999999999;0.0;0.0;0.0;2.298256,2,1778834137,186861600
3702,1778834137,250454075,gps,0,0,36.7291661,127.4431424,97.319,0.8911359999999999;0.0;0.0;0.0;0.8911359999999999;0.0;0.0;0.0;2.295225,2,1778834137,312554495
3703,1778834137,375454011,gps,0,0,36.729166,127.44314259999999,97.3,0.8911359999999999;0.0;0.0;0.0;0.8911359999999999;0.0;0.0;0.0;2.295225,2,1778834137,436625425
3704,1778834137,500453946,gps,0,0,36.7291658,127.44314259999999,97.309,0.889249;0.0;0.0;0.0;0.889249;0.0;0.0;0.0;2.295225,2,1778834137,557375639
3705,1778834137,625453881,gps,0,0,36.729165699999996,127.44314279999999,97.307,0.889249;0.0;0.0;0.0;0.889249;0.0;0.0;0.0;2.292196,2,1778834137,687245734
3706,1778834137,750453817,gps,0,0,36.7291656,127.4431429,97.286,0.889249;0.0;0.0;0.0;0.889249;0.0;0.0;0.0;2.292196,2,1778834137,811211904
3707,1778834137,875453752,gps,0,0,36.7291654,127.4431431,97.292,0.8873639999999999;0.0;0.0;0.0;0.8873639999999999;0.0;0.0;0.0;2.292196,2,1778834137,937433955
3708,1778834138,453688,gps,0,0,36.7291653,127.4431431,97.282,0.8873639999999999;0.0;0.0;0.0;0.8873639999999999;0.0;0.0;0.0;2.292196,2,1778834138,66108056
3709,1778834138,125453624,gps,0,0,36.7291652,127.44314329999999,97.28,0.8873639999999999;0.0;0.0;0.0;0.8873639999999999;0.0;0.0;0.0;2.289169,2,1778834138,186936606
3710,1778834138,250453559,gps,0,0,36.729165,127.4431434,97.28,0.8854809999999999;0.0;0.0;0.0;0.8854809999999999;0.0;0.0;0.0;2.289169,2,1778834138,312859699
3711,1778834138,375453495,gps,0,0,36.7291649,127.44314349999999,97.259,0.8854809999999999;0.0;0.0;0.0;0.8854809999999999;0.0;0.0;0.0;2.289169,2,1778834138,434313585
3712,1778834138,500453430,gps,0,0,36.7291648,127.4431437,97.265,0.8854809999999999;0.0;0.0;0.0;0.8854809999999999;0.0;0.0;0.0;2.289169,2,1778834138,562611217
3713,1778834138,625453366,gps,0,0,36.7291647,127.44314379999999,97.255,0.8854809999999999;0.0;0.0;0.0;0.8854809999999999;0.0;0.0;0.0;2.289169,2,1778834138,687890947
3714,1778834138,750453301,gps,0,0,36.729164499999996,127.4431439,97.262,0.8835999999999999;0.0;0.0;0.0;0.8835999999999999;0.0;0.0;0.0;2.286144,2,1778834138,811626802
3715,1778834138,875453236,gps,0,0,36.729164499999996,127.44314399999999,97.25,0.8835999999999999;0.0;0.0;0.0;0.8835999999999999;0.0;0.0;0.0;2.286144,2,1778834138,936774897
3716,1778834139,453172,gps,0,0,36.7291646,127.44314379999999,97.263,0.8835999999999999;0.0;0.0;0.0;0.8835999999999999;0.0;0.0;0.0;2.286144,2,1778834139,65882707
3717,1778834139,125453108,gps,0,0,36.7291646,127.44314379999999,97.233,0.8817209999999999;0.0;0.0;0.0;0.8817209999999999;0.0;0.0;0.0;2.286144,2,1778834139,186755383
3718,1778834139,250453043,gps,0,0,36.729164499999996,127.4431439,97.252,0.8817209999999999;0.0;0.0;0.0;0.8817209999999999;0.0;0.0;0.0;2.286144,2,1778834139,311797751
3719,1778834139,375452979,gps,0,0,36.729164499999996,127.4431439,97.254,0.8817209999999999;0.0;0.0;0.0;0.8817209999999999;0.0;0.0;0.0;2.286144,2,1778834139,437096675
3720,1778834139,500452914,gps,0,0,36.729164499999996,127.44314379999999,97.241,0.8817209999999999;0.0;0.0;0.0;0.8817209999999999;0.0;0.0;0.0;2.2831209999999995,2,1778834139,560661660
3721,1778834139,625452850,gps,0,0,36.729164499999996,127.44314379999999,97.238,0.8798439999999998;0.0;0.0;0.0;0.8798439999999998;0.0;0.0;0.0;2.2831209999999995,2,1778834139,685711218
3722,1778834139,750452785,gps,0,0,36.729164499999996,127.4431439,97.212,0.8798439999999998;0.0;0.0;0.0;0.8798439999999998;0.0;0.0;0.0;2.2831209999999995,2,1778834139,809739890
3723,1778834139,875452721,gps,0,0,36.729164499999996,127.4431439,97.20400000000001,0.8798439999999998;0.0;0.0;0.0;0.8798439999999998;0.0;0.0;0.0;2.2831209999999995,2,1778834139,935306550
3724,1778834140,452656,gps,0,0,36.729164499999996,127.4431439,97.21900000000001,0.8779690000000001;0.0;0.0;0.0;0.8779690000000001;0.0;0.0;0.0;2.2801,2,1778834140,66577465
3725,1778834140,125452592,gps,0,0,36.729164499999996,127.44314379999999,97.212,0.8779690000000001;0.0;0.0;0.0;0.8779690000000001;0.0;0.0;0.0;2.2801,2,1778834140,187570304
3726,1778834140,250452527,gps,0,0,36.729164399999995,127.44314379999999,97.203,0.8779690000000001;0.0;0.0;0.0;0.8779690000000001;0.0;0.0;0.0;2.277081,2,1778834140,310124496
3727,1778834140,375452463,gps,0,0,36.729164399999995,127.44314379999999,97.214,0.8760960000000001;0.0;0.0;0.0;0.8760960000000001;0.0;0.0;0.0;2.274064,2,1778834140,436818116
3728,1778834140,500452398,gps,0,0,36.729164399999995,127.44314379999999,97.20100000000001,0.8760960000000001;0.0;0.0;0.0;0.8760960000000001;0.0;0.0;0.0;2.274064,2,1778834140,560614501
3729,1778834140,625452334,gps,0,0,36.729164399999995,127.44314379999999,97.214,0.8760960000000001;0.0;0.0;0.0;0.8760960000000001;0.0;0.0;0.0;2.2710489999999997,2,1778834140,686723575
3730,1778834140,750452269,gps,0,0,36.729164399999995,127.44314379999999,97.224,0.8742250000000001;0.0;0.0;0.0;0.8742250000000001;0.0;0.0;0.0;2.2710489999999997,2,1778834140,810416991
3731,1778834140,875452205,gps,0,0,36.729164399999995,127.44314379999999,97.217,0.8742250000000001;0.0;0.0;0.0;0.8742250000000001;0.0;0.0;0.0;2.268036,2,1778834140,937218626
3732,1778834141,452140,gps,0,0,36.729164399999995,127.44314379999999,97.227,0.8742250000000001;0.0;0.0;0.0;0.8742250000000001;0.0;0.0;0.0;2.268036,2,1778834141,65155265
3733,1778834141,125452076,gps,0,0,36.7291643,127.4431439,97.23400000000001,0.8742250000000001;0.0;0.0;0.0;0.8742250000000001;0.0;0.0;0.0;2.2650249999999996,2,1778834141,182371998
3734,1778834141,250452011,gps,0,0,36.7291643,127.4431439,97.215,0.8723560000000001;0.0;0.0;0.0;0.8723560000000001;0.0;0.0;0.0;2.262016,2,1778834141,310777847
3735,1778834141,375451947,gps,0,0,36.729164399999995,127.44314379999999,97.211,0.8723560000000001;0.0;0.0;0.0;0.8723560000000001;0.0;0.0;0.0;2.262016,2,1778834141,435556534
3736,1778834141,500451882,gps,0,0,36.7291643,127.4431439,97.196,0.8723560000000001;0.0;0.0;0.0;0.8723560000000001;0.0;0.0;0.0;2.259009,2,1778834141,561700515
3737,1778834141,625451818,gps,0,0,36.7291643,127.44314379999999,97.21300000000001,0.8704890000000001;0.0;0.0;0.0;0.8704890000000001;0.0;0.0;0.0;2.259009,2,1778834141,686655746
3738,1778834141,750451753,gps,0,0,36.7291642,127.44314379999999,97.21300000000001,0.8704890000000001;0.0;0.0;0.0;0.8704890000000001;0.0;0.0;0.0;2.256004,2,1778834141,810351049
3739,1778834141,875451689,gps,0,0,36.7291641,127.44314379999999,97.212,0.8704890000000001;0.0;0.0;0.0;0.8704890000000001;0.0;0.0;0.0;2.253001,2,1778834141,934675458
3740,1778834142,451624,gps,0,0,36.7291642,127.44314379999999,97.199,0.8686240000000001;0.0;0.0;0.0;0.8686240000000001;0.0;0.0;0.0;2.253001,2,1778834142,60369054
3741,1778834142,125451560,gps,0,0,36.7291642,127.4431437,97.193,0.8686240000000001;0.0;0.0;0.0;0.8686240000000001;0.0;0.0;0.0;2.25,2,1778834142,185096944
3742,1778834142,250451495,gps,0,0,36.7291642,127.4431437,97.193,0.8686240000000001;0.0;0.0;0.0;0.8686240000000001;0.0;0.0;0.0;2.2470010000000005,2,1778834142,310688322
3743,1778834142,375451431,gps,0,0,36.7291641,127.4431437,97.19200000000001,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.2470010000000005,2,1778834142,436397104
3744,1778834142,500451366,gps,0,0,36.7291642,127.4431436,97.194,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.244004,2,1778834142,559506179
3745,1778834142,625451302,gps,0,0,36.7291641,127.4431437,97.19,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.244004,2,1778834142,685159795
3746,1778834142,750451237,gps,0,0,36.7291641,127.4431437,97.174,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.2410090000000005,2,1778834142,808552601
3747,1778834142,875451173,gps,0,0,36.7291642,127.4431437,97.185,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.2410090000000005,2,1778834142,932482249
3748,1778834143,451108,gps,0,0,36.7291642,127.4431436,97.193,0.8667610000000001;0.0;0.0;0.0;0.8667610000000001;0.0;0.0;0.0;2.238016,2,1778834143,65292472
3749,1778834143,125451044,gps,0,0,36.7291642,127.4431436,97.193,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.238016,2,1778834143,186491723
3750,1778834143,250450979,gps,0,0,36.7291641,127.4431436,97.197,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.238016,2,1778834143,311129550
3751,1778834143,375450915,gps,0,0,36.7291641,127.4431436,97.188,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.2350250000000003,2,1778834143,435465618
3752,1778834143,500450850,gps,0,0,36.7291642,127.44314349999999,97.184,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.2350250000000003,2,1778834143,561192056
3753,1778834143,625450786,gps,0,0,36.7291641,127.44314349999999,97.178,0.8649000000000001;0.0;0.0;0.0;0.8649000000000001;0.0;0.0;0.0;2.232036,2,1778834143,686473127
3754,1778834143,750450721,gps,0,0,36.7291642,127.44314349999999,97.182,0.8630410000000001;0.0;0.0;0.0;0.8630410000000001;0.0;0.0;0.0;2.2290490000000003,2,1778834143,809907460
3755,1778834143,875450657,gps,0,0,36.7291642,127.4431436,97.155,0.8630410000000001;0.0;0.0;0.0;0.8630410000000001;0.0;0.0;0.0;2.226064,2,1778834143,936278299
3756,1778834144,450592,gps,0,0,36.7291642,127.44314349999999,97.177,0.8630410000000001;0.0;0.0;0.0;0.8630410000000001;0.0;0.0;0.0;2.2230810000000005,2,1778834144,65346581
3757,1778834144,125450528,gps,0,0,36.7291641,127.44314349999999,97.17,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.2201,2,1778834144,187176014
3758,1778834144,250450463,gps,0,0,36.7291641,127.4431434,97.164,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.217121,2,1778834144,310498770
3759,1778834144,375450399,gps,0,0,36.7291641,127.44314349999999,97.159,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.217121,2,1778834144,434918703
3760,1778834144,500450334,gps,0,0,36.7291642,127.44314349999999,97.156,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.214144,2,1778834144,561141508
3761,1778834144,625450270,gps,0,0,36.729164,127.4431434,97.173,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.214144,2,1778834144,685526799
3762,1778834144,750450205,gps,0,0,36.7291641,127.4431434,97.163,0.8611840000000001;0.0;0.0;0.0;0.8611840000000001;0.0;0.0;0.0;2.2111690000000004,2,1778834144,808538539
3763,1778834144,875450141,gps,0,0,36.7291642,127.4431434,97.155,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.208196,2,1778834144,935273495
3764,1778834145,450076,gps,0,0,36.7291641,127.4431434,97.165,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.208196,2,1778834145,65314762
3765,1778834145,125450012,gps,0,0,36.7291641,127.4431434,97.154,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.2052250000000004,2,1778834145,184463512
3766,1778834145,250449947,gps,0,0,36.7291641,127.44314329999999,97.164,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.2022559999999998,2,1778834145,309961577
3767,1778834145,375449883,gps,0,0,36.7291641,127.4431434,97.157,0.8593290000000001;0.0;0.0;0.0;0.8593290000000001;0.0;0.0;0.0;2.2022559999999998,2,1778834145,435027989
3768,1778834145,500449818,gps,0,0,36.7291641,127.44314329999999,97.167,0.8574760000000001;0.0;0.0;0.0;0.8574760000000001;0.0;0.0;0.0;2.1992890000000003,2,1778834145,558308979
3769,1778834145,625449754,gps,0,0,36.7291641,127.4431432,97.166,0.8574760000000001;0.0;0.0;0.0;0.8574760000000001;0.0;0.0;0.0;2.196324,2,1778834145,680389971
3770,1778834145,750449689,gps,0,0,36.7291641,127.44314329999999,97.161,0.8574760000000001;0.0;0.0;0.0;0.8574760000000001;0.0;0.0;0.0;2.196324,2,1778834145,808959760
3771,1778834145,875449625,gps,0,0,36.7291641,127.4431432,97.142,0.8574760000000001;0.0;0.0;0.0;0.8574760000000001;0.0;0.0;0.0;2.1933610000000003,2,1778834145,933864501
3772,1778834146,449560,gps,0,0,36.7291641,127.4431432,97.161,0.8556250000000001;0.0;0.0;0.0;0.8556250000000001;0.0;0.0;0.0;2.1904,2,1778834146,64349603
3773,1778834146,125449496,gps,0,0,36.7291641,127.4431432,97.168,0.8556250000000001;0.0;0.0;0.0;0.8556250000000001;0.0;0.0;0.0;2.1904,2,1778834146,187957525
3774,1778834146,250449431,gps,0,0,36.7291641,127.4431432,97.152,0.8556250000000001;0.0;0.0;0.0;0.8556250000000001;0.0;0.0;0.0;2.187441,2,1778834146,311375799
3775,1778834146,375449367,gps,0,0,36.7291641,127.4431432,97.147,0.8556250000000001;0.0;0.0;0.0;0.8556250000000001;0.0;0.0;0.0;2.184484,2,1778834146,435434765
3776,1778834146,500449302,gps,0,0,36.7291641,127.4431432,97.158,0.8537760000000001;0.0;0.0;0.0;0.8537760000000001;0.0;0.0;0.0;2.184484,2,1778834146,556007550
3777,1778834146,625449238,gps,0,0,36.7291641,127.4431431,97.158,0.8537760000000001;0.0;0.0;0.0;0.8537760000000001;0.0;0.0;0.0;2.1815290000000003,2,1778834146,685327789
3778,1778834146,750449173,gps,0,0,36.7291641,127.4431431,97.166,0.8537760000000001;0.0;0.0;0.0;0.8537760000000001;0.0;0.0;0.0;2.178576,2,1778834146,810972911
3779,1778834146,875449109,gps,0,0,36.7291641,127.4431431,97.149,0.8537760000000001;0.0;0.0;0.0;0.8537760000000001;0.0;0.0;0.0;2.178576,2,1778834146,936258410
3780,1778834147,449044,gps,0,0,36.7291642,127.4431431,97.159,0.851929;0.0;0.0;0.0;0.851929;0.0;0.0;0.0;2.175625,2,1778834147,65395242
3781,1778834147,125448980,gps,0,0,36.7291641,127.44314299999999,97.15,0.851929;0.0;0.0;0.0;0.851929;0.0;0.0;0.0;2.175625,2,1778834147,186745603
3782,1778834147,250448915,gps,0,0,36.7291641,127.44314299999999,97.154,0.851929;0.0;0.0;0.0;0.851929;0.0;0.0;0.0;2.172676,2,1778834147,311226981
3783,1778834147,375448851,gps,0,0,36.7291641,127.44314299999999,97.125,0.851929;0.0;0.0;0.0;0.851929;0.0;0.0;0.0;2.1697290000000002,2,1778834147,434399577
3784,1778834147,500448786,gps,0,0,36.7291641,127.44314299999999,97.133,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.1697290000000002,2,1778834147,562353897
3785,1778834147,625448722,gps,0,0,36.729164,127.4431429,97.137,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.166784,2,1778834147,687255937
3786,1778834147,750448657,gps,0,0,36.7291641,127.4431429,97.11,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.166784,2,1778834147,811646096
3787,1778834147,875448593,gps,0,0,36.7291641,127.4431429,97.114,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.163841,2,1778834147,935813723
3788,1778834148,448528,gps,0,0,36.7291641,127.44314279999999,97.121,0.8500840000000001;0.0;0.0;0.0;0.8500840000000001;0.0;0.0;0.0;2.1609,2,1778834148,64829951
3789,1778834148,125448464,gps,0,0,36.729164,127.44314279999999,97.127,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.1609,2,1778834148,187288848
3790,1778834148,250448399,gps,0,0,36.729164,127.44314279999999,97.113,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.1609,2,1778834148,312061248
3791,1778834148,375448335,gps,0,0,36.729164,127.44314279999999,97.092,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.1579610000000002,2,1778834148,437216218
3792,1778834148,500448270,gps,0,0,36.729164,127.4431427,97.111,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.155024,2,1778834148,562160608
3793,1778834148,625448206,gps,0,0,36.729164,127.4431427,97.09100000000001,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.155024,2,1778834148,686040445
3794,1778834148,750448141,gps,0,0,36.729164,127.44314259999999,97.08800000000001,0.848241;0.0;0.0;0.0;0.848241;0.0;0.0;0.0;2.152089,2,1778834148,810076491
3795,1778834148,875448077,gps,0,0,36.729164,127.44314259999999,97.096,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.152089,2,1778834148,935768892
3796,1778834149,448013,gps,0,0,36.729163899999996,127.44314259999999,97.084,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.149156,2,1778834149,65253476
3797,1778834149,125447948,gps,0,0,36.729164,127.4431425,97.077,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.149156,2,1778834149,187181206
3798,1778834149,250447884,gps,0,0,36.729164,127.4431425,97.063,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.1462250000000003,2,1778834149,309282842
3799,1778834149,375447819,gps,0,0,36.729164,127.4431425,97.065,0.8464;0.0;0.0;0.0;0.8464;0.0;0.0;0.0;2.143296,2,1778834149,436158724
3800,1778834149,500447755,gps,0,0,36.729163899999996,127.4431425,97.068,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.143296,2,1778834149,560321491
3801,1778834149,625447690,gps,0,0,36.729163899999996,127.4431424,97.053,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.140369,2,1778834149,684719910
3802,1778834149,750447626,gps,0,0,36.729164,127.4431424,97.046,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.140369,2,1778834149,808228008
3803,1778834149,875447561,gps,0,0,36.729163899999996,127.4431424,97.052,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.140369,2,1778834149,934732783
3804,1778834150,447497,gps,0,0,36.729163899999996,127.4431422,97.048,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.137444,2,1778834150,63811820
3805,1778834150,125447432,gps,0,0,36.729163799999995,127.44314229999999,97.061,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.1345210000000003,2,1778834150,181648218
3806,1778834150,250447368,gps,0,0,36.729163899999996,127.4431422,97.036,0.8445610000000001;0.0;0.0;0.0;0.8445610000000001;0.0;0.0;0.0;2.1315999999999997,2,1778834150,309952770
3807,1778834150,375447303,gps,0,0,36.729163799999995,127.4431422,97.053,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.1286810000000003,2,1778834150,434290759
3808,1778834150,500447239,gps,0,0,36.729163899999996,127.44314209999999,97.054,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.1286810000000003,2,1778834150,561580109
3809,1778834150,625447174,gps,0,0,36.729163799999995,127.44314209999999,97.04,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.1257639999999998,2,1778834150,684934766
3810,1778834150,750447110,gps,0,0,36.729163799999995,127.44314209999999,97.044,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.1228490000000004,2,1778834150,808171847
3811,1778834150,875447045,gps,0,0,36.729163899999996,127.443142,97.048,0.842724;0.0;0.0;0.0;0.842724;0.0;0.0;0.0;2.119936,2,1778834150,933901157
3812,1778834151,446981,gps,0,0,36.729163799999995,127.443142,97.036,0.8408890000000001;0.0;0.0;0.0;0.8408890000000001;0.0;0.0;0.0;2.119936,2,1778834151,59918672
3813,1778834151,125446916,gps,0,0,36.729163799999995,127.4431419,97.052,0.8408890000000001;0.0;0.0;0.0;0.8408890000000001;0.0;0.0;0.0;2.1170250000000004,2,1778834151,184981774
3814,1778834151,250446852,gps,0,0,36.729163799999995,127.44314179999999,97.04,0.8408890000000001;0.0;0.0;0.0;0.8408890000000001;0.0;0.0;0.0;2.1141159999999997,2,1778834151,310079287
3815,1778834151,375446787,gps,0,0,36.729163799999995,127.44314179999999,97.037,0.8408890000000001;0.0;0.0;0.0;0.8408890000000001;0.0;0.0;0.0;2.1141159999999997,2,1778834151,435038719
