version,reserved0,refStationId,iTow,relPosN,relPosE,relPosD,relPosLength,relPosHeading,reserved1,relPosHPN,relPosHPE,relPosHPD,relPosHPLength,accN,accE,accD,accLength,accHeading,reserved2,flags,bag_t.secs,bag_t.nsecs
1,0,0,462857750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834039,817733336
1,0,0,462857875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834039,941939941
1,0,0,462858000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,71920221
1,0,0,462858125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,193410702
1,0,0,462858250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,319187048
1,0,0,462858375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,444603029
1,0,0,462858500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,569770952
1,0,0,462858625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,693656370
1,0,0,462858750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,818728847
1,0,0,462858875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834040,944630692
1,0,0,462859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,74856686
1,0,0,462859125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,194599913
1,0,0,462859250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,317436872
1,0,0,462859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,444197609
1,0,0,462859500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,568904308
1,0,0,462859625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,693380564
1,0,0,462859750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,817806413
1,0,0,462859875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834041,942784480
1,0,0,462860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,74009714
1,0,0,462860125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,189464351
1,0,0,462860250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,319276918
1,0,0,462860375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,442407741
1,0,0,462860500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,568596229
1,0,0,462860625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,693374613
1,0,0,462860750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,818685806
1,0,0,462860875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834042,944614410
1,0,0,462861000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,69514496
1,0,0,462861125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,194546018
1,0,0,462861250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,320619911
1,0,0,462861375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,444635055
1,0,0,462861500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,569485963
1,0,0,462861625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,693410906
1,0,0,462861750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,818739717
1,0,0,462861875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834043,940925543
1,0,0,462862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,74424526
1,0,0,462862125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,195413382
1,0,0,462862250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,320445457
1,0,0,462862375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,443682377
1,0,0,462862500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,569864368
1,0,0,462862625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,693940166
1,0,0,462862750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,818493653
1,0,0,462862875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834044,943866349
1,0,0,462863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,72648624
1,0,0,462863125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,193292118
1,0,0,462863250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,319525546
1,0,0,462863375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,441906965
1,0,0,462863500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,568196684
1,0,0,462863625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,692721336
1,0,0,462863750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,815770900
1,0,0,462863875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834045,942601197
1,0,0,462864000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,72435288
1,0,0,462864125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,192706971
1,0,0,462864250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,318873508
1,0,0,462864375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,442985612
1,0,0,462864500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,568279423
1,0,0,462864625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,688913634
1,0,0,462864750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,817453681
1,0,0,462864875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834046,942472138
1,0,0,462865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,74599792
1,0,0,462865125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,193628759
1,0,0,462865250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,320323745
1,0,0,462865375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,444737984
1,0,0,462865500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,564815273
1,0,0,462865625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,693738033
1,0,0,462865750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,818784511
1,0,0,462865875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834047,943848492
1,0,0,462866000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,73659414
1,0,0,462866125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,193878629
1,0,0,462866250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,318865695
1,0,0,462866374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,440925994
1,0,0,462866499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,570385907
1,0,0,462866624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,694036636
1,0,0,462866749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,818293506
1,0,0,462866874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834048,942597762
1,0,0,462866999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,72462083
1,0,0,462867124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,193279473
1,0,0,462867249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,319372508
1,0,0,462867375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,446817236
1,0,0,462867500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,570380122
1,0,0,462867625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,695390154
1,0,0,462867750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,818857594
1,0,0,462867875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834049,944784002
1,0,0,462868000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,74792322
1,0,0,462868125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,195836798
1,0,0,462868250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,317952890
1,0,0,462868375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,444903098
1,0,0,462868500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,569788147
1,0,0,462868625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,695542305
1,0,0,462868750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,818722233
1,0,0,462868875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834050,945522277
1,0,0,462869000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,74474206
1,0,0,462869125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,191604851
1,0,0,462869250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,319462402
1,0,0,462869375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,444707274
1,0,0,462869500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,570377325
1,0,0,462869625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,696571954
1,0,0,462869750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,818734897
1,0,0,462869875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834051,944610959
1,0,0,462870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,70492477
1,0,0,462870125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,195524669
1,0,0,462870250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,319980195
1,0,0,462870375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,446772462
1,0,0,462870500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,570095617
1,0,0,462870625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,695248217
1,0,0,462870750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,818490455
1,0,0,462870875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834052,941959035
1,0,0,462871000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,73780806
1,0,0,462871125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,196508900
1,0,0,462871250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,320905418
1,0,0,462871375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,445607801
1,0,0,462871500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,569395647
1,0,0,462871625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,694796810
1,0,0,462871750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,817667874
1,0,0,462871875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834053,942931738
1,0,0,462872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,73403932
1,0,0,462872125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,195871344
1,0,0,462872250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,321695269
1,0,0,462872375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,445885603
1,0,0,462872500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,572583001
1,0,0,462872625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,697786774
1,0,0,462872750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,818616289
1,0,0,462872875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834054,946859433
1,0,0,462873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,75377116
1,0,0,462873125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,197330265
1,0,0,462873250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,322292615
1,0,0,462873375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,447961427
1,0,0,462873500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,571715594
1,0,0,462873625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,694383575
1,0,0,462873750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,820640069
1,0,0,462873875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834055,947644175
1,0,0,462874000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,77272663
1,0,0,462874125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,197528680
1,0,0,462874250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,322284515
1,0,0,462874375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,445702841
1,0,0,462874500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,566286601
1,0,0,462874625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,695311888
1,0,0,462874750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,820356580
1,0,0,462874875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834056,945729139
1,0,0,462875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,77251800
1,0,0,462875125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,196428534
1,0,0,462875250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,321564664
1,0,0,462875375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,443774514
1,0,0,462875500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,570861279
1,0,0,462875625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,697631010
1,0,0,462875750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,820431296
1,0,0,462875875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834057,945463452
1,0,0,462876000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,75250249
1,0,0,462876125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,195341740
1,0,0,462876250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,321312305
1,0,0,462876375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,447514796
1,0,0,462876500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,570710441
1,0,0,462876625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,695371962
1,0,0,462876750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,819516082
1,0,0,462876875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834058,945460742
1,0,0,462877000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,76202145
1,0,0,462877125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,197336266
1,0,0,462877250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,318692324
1,0,0,462877375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,446460917
1,0,0,462877500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,571234410
1,0,0,462877625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,694924685
1,0,0,462877750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,819089820
1,0,0,462877875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834059,946595985
1,0,0,462878000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,73477268
1,0,0,462878125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,191355462
1,0,0,462878250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,319490769
1,0,0,462878375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,444474501
1,0,0,462878500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,569695778
1,0,0,462878625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,695340905
1,0,0,462878750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,819221541
1,0,0,462878875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834060,945402196
1,0,0,462879000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,69390882
1,0,0,462879125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,194963116
1,0,0,462879250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,320099728
1,0,0,462879375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,446222396
1,0,0,462879500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,569548269
1,0,0,462879625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,694162463
1,0,0,462879750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,817262938
1,0,0,462879875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834061,941235648
1,0,0,462880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,75353413
1,0,0,462880125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,195220306
1,0,0,462880250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,319376113
1,0,0,462880375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,443457331
1,0,0,462880500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,568190846
1,0,0,462880625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,694072991
1,0,0,462880750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,818132996
1,0,0,462880875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834062,945231564
1,0,0,462881000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,73364636
1,0,0,462881125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,193446353
1,0,0,462881250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,319620212
1,0,0,462881375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,446822993
1,0,0,462881500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,570233512
1,0,0,462881625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,696011591
1,0,0,462881750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,817873522
1,0,0,462881875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834063,945340777
1,0,0,462882000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,74319311
1,0,0,462882125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,195910211
1,0,0,462882250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,320940445
1,0,0,462882375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,447026025
1,0,0,462882500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,571615293
1,0,0,462882625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,691018031
1,0,0,462882750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,819200774
1,0,0,462882875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834064,945196032
1,0,0,462883000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,75011542
1,0,0,462883125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,195922507
1,0,0,462883250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,319998118
1,0,0,462883375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,444016861
1,0,0,462883500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,564026134
1,0,0,462883625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,693301080
1,0,0,462883750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,818731095
1,0,0,462883875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778834065,944216923
