iTOW,gpsFix,flags,fixStat,flags2,ttff,msss,bag_t.secs,bag_t.nsecs
462911500,3,223,2,8,7124176,8059553,1778834093,568092084
462911625,3,223,2,8,7124176,8059678,1778834093,694072523
462911750,3,223,2,8,7124176,8059803,1778834093,817239216
462911875,3,223,2,8,7124176,8059928,1778834093,942291367
462912000,3,223,2,8,7124176,8060053,1778834094,71973100
462912125,3,223,2,8,7124176,8060178,1778834094,193132681
462912250,3,223,2,8,7124176,8060303,1778834094,317459662
462912375,3,223,2,8,7124176,8060428,1778834094,443192292
462912500,3,223,2,8,7124176,8060553,1778834094,568033193
462912625,3,223,2,8,7124176,8060678,1778834094,693911688
462912750,3,223,2,8,7124176,8060803,1778834094,815642807
462912875,3,223,2,8,7124176,8060928,1778834094,941810192
462913000,3,223,2,8,7124176,8061053,1778834095,71187014
462913125,3,223,2,8,7124176,8061178,1778834095,193132661
462913250,3,223,2,8,7124176,8061303,1778834095,315914734
462913375,3,223,2,8,7124176,8061428,1778834095,443293210
462913500,3,223,2,8,7124176,8061553,1778834095,568013807
462913625,3,223,2,8,7124176,8061678,1778834095,694999321
462913750,3,223,2,8,7124176,8061803,1778834095,819029774
462913875,3,223,2,8,7124176,8061928,1778834095,944897674
462914000,3,223,2,8,7124176,8062053,1778834096,73060651
462914125,3,223,2,8,7124176,8062178,1778834096,189948931
462914250,3,223,2,8,7124176,8062303,1778834096,319108870
462914375,3,223,2,8,7124176,8062428,1778834096,444230923
462914500,3,223,2,8,7124176,8062553,1778834096,568751357
462914625,3,223,2,8,7124176,8062678,1778834096,694899442
462914750,3,223,2,8,7124176,8062803,1778834096,819016962
462914875,3,223,2,8,7124176,8062928,1778834096,943926308
462915000,3,223,2,8,7124176,8063053,1778834097,70194874
462915125,3,223,2,8,7124176,8063178,1778834097,193209411
462915250,3,223,2,8,7124176,8063303,1778834097,319013961
462915375,3,223,2,8,7124176,8063428,1778834097,445140773
462915500,3,223,2,8,7124176,8063553,1778834097,568753421
462915625,3,223,2,8,7124176,8063678,1778834097,693880238
462915750,3,223,2,8,7124176,8063803,1778834097,817412996
462915875,3,223,2,8,7124176,8063928,1778834097,939885453
462916000,3,223,2,8,7124176,8064053,1778834098,71879467
462916125,3,223,2,8,7124176,8064178,1778834098,193837980
462916250,3,223,2,8,7124176,8064303,1778834098,318022838
462916375,3,223,2,8,7124176,8064428,1778834098,443163388
462916500,3,223,2,8,7124176,8064553,1778834098,567326548
462916625,3,223,2,8,7124176,8064678,1778834098,692631835
462916750,3,223,2,8,7124176,8064803,1778834098,817201211
462916875,3,223,2,8,7124176,8064928,1778834098,942925573
462917000,3,223,2,8,7124176,8065053,1778834099,71880134
462917125,3,223,2,8,7124176,8065178,1778834099,192604266
462917250,3,223,2,8,7124176,8065303,1778834099,318116953
462917375,3,223,2,8,7124176,8065428,1778834099,442628245
462917500,3,223,2,8,7124176,8065553,1778834099,569019465
462917625,3,223,2,8,7124176,8065678,1778834099,693881652
462917750,3,223,2,8,7124176,8065803,1778834099,815035946
462917875,3,223,2,8,7124176,8065928,1778834099,943848316
462918000,3,223,2,8,7124176,8066053,1778834100,71706074
462918125,3,223,2,8,7124176,8066178,1778834100,193660579
462918250,3,223,2,8,7124176,8066303,1778834100,319001014
462918375,3,223,2,8,7124176,8066428,1778834100,445528694
462918500,3,223,2,8,7124176,8066553,1778834100,568724932
462918625,3,223,2,8,7124176,8066678,1778834100,689672321
462918750,3,223,2,8,7124176,8066803,1778834100,818005231
462918875,3,223,2,8,7124176,8066928,1778834100,944724257
462919000,3,223,2,8,7124176,8067053,1778834101,72626901
462919125,3,223,2,8,7124176,8067178,1778834101,194468967
462919250,3,223,2,8,7124176,8067303,1778834101,319600193
462919375,3,223,2,8,7124176,8067428,1778834101,443774360
462919500,3,223,2,8,7124176,8067553,1778834101,563912440
462919625,3,223,2,8,7124176,8067678,1778834101,694506183
462919750,3,223,2,8,7124176,8067803,1778834101,817819582
462919875,3,223,2,8,7124176,8067928,1778834101,944679178
462920000,3,223,2,8,7124176,8068053,1778834102,74835894
462920125,3,223,2,8,7124176,8068178,1778834102,192734559
462920250,3,223,2,8,7124176,8068303,1778834102,317287897
462920375,3,223,2,8,7124176,8068428,1778834102,439629417
462920500,3,223,2,8,7124176,8068553,1778834102,568471711
462920625,3,223,2,8,7124176,8068678,1778834102,691641924
462920750,3,223,2,8,7124176,8068803,1778834102,815726136
462920875,3,223,2,8,7124176,8068928,1778834102,941712125
462921000,3,223,2,8,7124176,8069053,1778834103,70662728
462921125,3,223,2,8,7124176,8069178,1778834103,192393829
462921250,3,223,2,8,7124176,8069303,1778834103,317684018
462921375,3,223,2,8,7124176,8069428,1778834103,443856465
462921500,3,223,2,8,7124176,8069553,1778834103,566646075
462921625,3,223,2,8,7124176,8069678,1778834103,691693730
462921750,3,223,2,8,7124176,8069803,1778834103,816447733
462921875,3,223,2,8,7124176,8069928,1778834103,941460075
462922000,3,223,2,8,7124176,8070053,1778834104,70808593
462922125,3,223,2,8,7124176,8070178,1778834104,192741851
462922250,3,223,2,8,7124176,8070303,1778834104,315585536
462922375,3,223,2,8,7124176,8070428,1778834104,443895489
462922500,3,223,2,8,7124176,8070553,1778834104,569007467
462922625,3,223,2,8,7124176,8070678,1778834104,692353309
462922750,3,223,2,8,7124176,8070803,1778834104,818527369
462922875,3,223,2,8,7124176,8070928,1778834104,942523164
462923000,3,223,2,8,7124176,8071053,1778834105,72234780
462923125,3,223,2,8,7124176,8071178,1778834105,187826373
462923250,3,223,2,8,7124176,8071303,1778834105,316610711
462923375,3,223,2,8,7124176,8071428,1778834105,442263466
462923500,3,223,2,8,7124176,8071553,1778834105,567087908
462923625,3,223,2,8,7124176,8071678,1778834105,691796245
462923750,3,223,2,8,7124176,8071803,1778834105,816559945
462923875,3,223,2,8,7124176,8071928,1778834105,941519695
462924000,3,223,2,8,7124176,8072053,1778834106,66304163
462924125,3,223,2,8,7124176,8072178,1778834106,191209508
462924250,3,223,2,8,7124176,8072303,1778834106,317607742
462924375,3,223,2,8,7124176,8072428,1778834106,442190781
462924500,3,223,2,8,7124176,8072553,1778834106,565340156
462924625,3,223,2,8,7124176,8072678,1778834106,689234101
462924750,3,223,2,8,7124176,8072803,1778834106,813570193
462924875,3,223,2,8,7124176,8072928,1778834106,937066231
462925000,3,223,2,8,7124176,8073053,1778834107,70231353
462925125,3,223,2,8,7124176,8073178,1778834107,192354203
462925250,3,223,2,8,7124176,8073303,1778834107,316562831
462925375,3,223,2,8,7124176,8073428,1778834107,442232147
462925500,3,223,2,8,7124176,8073553,1778834107,566095462
462925625,3,223,2,8,7124176,8073678,1778834107,691490719
462925750,3,223,2,8,7124176,8073803,1778834107,815634695
462925875,3,223,2,8,7124176,8073928,1778834107,941321691
462926000,3,223,2,8,7124176,8074053,1778834108,71419790
462926125,3,223,2,8,7124176,8074178,1778834108,191294251
462926250,3,223,2,8,7124176,8074303,1778834108,316730605
462926375,3,223,2,8,7124176,8074428,1778834108,439579078
462926500,3,223,2,8,7124176,8074553,1778834108,565123787
462926625,3,223,2,8,7124176,8074678,1778834108,690280521
462926750,3,223,2,8,7124176,8074803,1778834108,812212935
462926875,3,223,2,8,7124176,8074928,1778834108,940202934
462927000,3,223,2,8,7124176,8075053,1778834109,68897806
462927125,3,223,2,8,7124176,8075178,1778834109,190974820
462927250,3,223,2,8,7124176,8075303,1778834109,316560714
462927375,3,223,2,8,7124176,8075428,1778834109,441438501
462927500,3,223,2,8,7124176,8075553,1778834109,567021578
462927625,3,223,2,8,7124176,8075678,1778834109,687115832
462927750,3,223,2,8,7124176,8075803,1778834109,814034101
462927875,3,223,2,8,7124176,8075928,1778834109,941916429
462928000,3,223,2,8,7124176,8076053,1778834110,71921623
462928125,3,223,2,8,7124176,8076178,1778834110,193113877
462928250,3,223,2,8,7124176,8076303,1778834110,317312189
462928375,3,223,2,8,7124176,8076428,1778834110,441409245
462928500,3,223,2,8,7124176,8076553,1778834110,561995128
462928625,3,223,2,8,7124176,8076678,1778834110,691726529
462928750,3,223,2,8,7124176,8076803,1778834110,816410994
462928875,3,223,2,8,7124176,8076928,1778834110,941970432
462929000,3,223,2,8,7124176,8077053,1778834111,71202336
462929125,3,223,2,8,7124176,8077178,1778834111,191887813
462929250,3,223,2,8,7124176,8077303,1778834111,316308556
462929375,3,223,2,8,7124176,8077428,1778834111,439046683
462929500,3,223,2,8,7124176,8077553,1778834111,567077657
462929625,3,223,2,8,7124176,8077678,1778834111,692238429
462929750,3,223,2,8,7124176,8077803,1778834111,816145572
462929875,3,223,2,8,7124176,8077928,1778834111,941184031
462930000,3,223,2,8,7124176,8078053,1778834112,71958604
462930125,3,223,2,8,7124176,8078178,1778834112,191306784
462930250,3,223,2,8,7124176,8078303,1778834112,316341080
462930375,3,223,2,8,7124176,8078428,1778834112,441042651
462930500,3,223,2,8,7124176,8078553,1778834112,565967132
462930625,3,223,2,8,7124176,8078678,1778834112,691086076
462930750,3,223,2,8,7124176,8078803,1778834112,813960089
462930875,3,223,2,8,7124176,8078928,1778834112,940827927
462931000,3,223,2,8,7124176,8079053,1778834113,70170211
462931125,3,223,2,8,7124176,8079178,1778834113,191004476
462931250,3,223,2,8,7124176,8079303,1778834113,313815488
462931375,3,223,2,8,7124176,8079428,1778834113,441134650
462931500,3,223,2,8,7124176,8079553,1778834113,565593846
462931625,3,223,2,8,7124176,8079678,1778834113,689982920
462931750,3,223,2,8,7124176,8079803,1778834113,814670474
462931875,3,223,2,8,7124176,8079928,1778834113,941000172
462932000,3,223,2,8,7124176,8080053,1778834114,69233997
462932125,3,223,2,8,7124176,8080178,1778834114,187782589
462932250,3,223,2,8,7124176,8080303,1778834114,318000851
462932375,3,223,2,8,7124176,8080428,1778834114,443965001
462932500,3,223,2,8,7124176,8080553,1778834114,568096192
462932625,3,223,2,8,7124176,8080678,1778834114,692951885
462932750,3,223,2,8,7124176,8080803,1778834114,816539136
462932875,3,223,2,8,7124176,8080928,1778834114,941695882
462933000,3,223,2,8,7124176,8081053,1778834115,67701729
462933125,3,223,2,8,7124176,8081178,1778834115,191546467
462933250,3,223,2,8,7124176,8081303,1778834115,317860540
462933375,3,223,2,8,7124176,8081428,1778834115,444013523
462933500,3,223,2,8,7124176,8081553,1778834115,566814618
462933625,3,223,2,8,7124176,8081678,1778834115,691696964
462933750,3,223,2,8,7124176,8081803,1778834115,815891239
462933875,3,223,2,8,7124176,8081928,1778834115,937851614
462934000,3,223,2,8,7124176,8082053,1778834116,70592372
462934125,3,223,2,8,7124176,8082178,1778834116,192763171
462934250,3,223,2,8,7124176,8082303,1778834116,316481233
462934375,3,223,2,8,7124176,8082428,1778834116,440874820
462934500,3,223,2,8,7124176,8082553,1778834116,565929631
462934625,3,223,2,8,7124176,8082678,1778834116,690933484
462934750,3,223,2,8,7124176,8082803,1778834116,815525476
462934875,3,223,2,8,7124176,8082928,1778834116,943398369
462935000,3,223,2,8,7124176,8083053,1778834117,72973989
462935125,3,223,2,8,7124176,8083178,1778834117,191993567
462935250,3,223,2,8,7124176,8083303,1778834117,318435728
462935375,3,223,2,8,7124176,8083428,1778834117,444448801
462935500,3,223,2,8,7124176,8083553,1778834117,568943368
462935625,3,223,2,8,7124176,8083678,1778834117,693616594
462935750,3,223,2,8,7124176,8083803,1778834117,814357356
462935875,3,223,2,8,7124176,8083928,1778834117,942942993
462936000,3,223,2,8,7124176,8084053,1778834118,70815831
462936125,3,223,2,8,7124176,8084178,1778834118,191402383
462936250,3,223,2,8,7124176,8084303,1778834118,316972750
462936375,3,223,2,8,7124176,8084428,1778834118,443544583
462936500,3,223,2,8,7124176,8084553,1778834118,567958909
462936625,3,223,2,8,7124176,8084678,1778834118,688573932
462936750,3,223,2,8,7124176,8084803,1778834118,815685455
462936875,3,223,2,8,7124176,8084928,1778834118,941467387
462937000,3,223,2,8,7124176,8085053,1778834119,71375560
462937125,3,223,2,8,7124176,8085178,1778834119,192848891
462937250,3,223,2,8,7124176,8085303,1778834119,317428804
462937375,3,223,2,8,7124176,8085428,1778834119,442787317
462937500,3,223,2,8,7124176,8085553,1778834119,564168114
462937625,3,223,2,8,7124176,8085678,1778834119,691681802
462937750,3,223,2,8,7124176,8085803,1778834119,815705641
462937875,3,223,2,8,7124176,8085928,1778834119,942688999
462938000,3,223,2,8,7124176,8086053,1778834120,72189102
462938125,3,223,2,8,7124176,8086178,1778834120,193192040
462938250,3,223,2,8,7124176,8086303,1778834120,318181517
462938375,3,223,2,8,7124176,8086428,1778834120,441234271
462938500,3,223,2,8,7124176,8086553,1778834120,568531197
462938625,3,223,2,8,7124176,8086678,1778834120,693585666
462938750,3,223,2,8,7124176,8086803,1778834120,817704670
462938875,3,223,2,8,7124176,8086928,1778834120,943588392
462939000,3,223,2,8,7124176,8087053,1778834121,71439922
462939125,3,223,2,8,7124176,8087178,1778834121,192713738
462939250,3,223,2,8,7124176,8087303,1778834121,317521008
462939375,3,223,2,8,7124176,8087428,1778834121,444260236
462939500,3,223,2,8,7124176,8087553,1778834121,568273405
462939625,3,223,2,8,7124176,8087678,1778834121,693170320
462939750,3,223,2,8,7124176,8087803,1778834121,816534929
462939875,3,223,2,8,7124176,8087928,1778834121,942997746
462940000,3,223,2,8,7124176,8088053,1778834122,73440933
462940125,3,223,2,8,7124176,8088178,1778834122,194388765
462940250,3,223,2,8,7124176,8088303,1778834122,315715516
462940375,3,223,2,8,7124176,8088428,1778834122,443628599
462940500,3,223,2,8,7124176,8088553,1778834122,566511544
462940625,3,223,2,8,7124176,8088678,1778834122,693126340
462940750,3,223,2,8,7124176,8088803,1778834122,816646268
462940875,3,223,2,8,7124176,8088928,1778834122,944151298
462941000,3,223,2,8,7124176,8089053,1778834123,72418536
462941125,3,223,2,8,7124176,8089178,1778834123,189178076
462941250,3,223,2,8,7124176,8089303,1778834123,317612516
462941375,3,223,2,8,7124176,8089428,1778834123,443598419
462941500,3,223,2,8,7124176,8089553,1778834123,568272359
462941625,3,223,2,8,7124176,8089678,1778834123,692613918
462941750,3,223,2,8,7124176,8089803,1778834123,817594378
462941875,3,223,2,8,7124176,8089928,1778834123,943612230
462942000,3,223,2,8,7124176,8090053,1778834124,67967536
462942125,3,223,2,8,7124176,8090178,1778834124,191493337
462942250,3,223,2,8,7124176,8090303,1778834124,317149083
462942375,3,223,2,8,7124176,8090428,1778834124,441590209
462942500,3,223,2,8,7124176,8090553,1778834124,566135037
462942625,3,223,2,8,7124176,8090678,1778834124,690188604
462942750,3,223,2,8,7124176,8090803,1778834124,814058953
462942875,3,223,2,8,7124176,8090928,1778834124,937499450
462943000,3,223,2,8,7124176,8091053,1778834125,69333748
462943125,3,223,2,8,7124176,8091178,1778834125,191234302
462943250,3,223,2,8,7124176,8091303,1778834125,315963655
462943375,3,223,2,8,7124176,8091428,1778834125,441274021
462943500,3,223,2,8,7124176,8091553,1778834125,564507248
462943625,3,223,2,8,7124176,8091678,1778834125,690358183
462943750,3,223,2,8,7124176,8091803,1778834125,814363839
462943875,3,223,2,8,7124176,8091928,1778834125,941453673
462944000,3,223,2,8,7124176,8092053,1778834126,69090105
462944125,3,223,2,8,7124176,8092178,1778834126,190331803
462944250,3,223,2,8,7124176,8092303,1778834126,315455926
462944375,3,223,2,8,7124176,8092428,1778834126,441433118
462944500,3,223,2,8,7124176,8092553,1778834126,565987967
462944625,3,223,2,8,7124176,8092678,1778834126,692088754
462944750,3,223,2,8,7124176,8092803,1778834126,813116832
462944875,3,223,2,8,7124176,8092928,1778834126,942255939
462945000,3,223,2,8,7124176,8093053,1778834127,71043764
462945125,3,223,2,8,7124176,8093178,1778834127,191149944
462945250,3,223,2,8,7124176,8093303,1778834127,317163952
462945375,3,223,2,8,7124176,8093428,1778834127,442825176
462945500,3,223,2,8,7124176,8093553,1778834127,565792746
462945625,3,223,2,8,7124176,8093678,1778834127,686122238
462945750,3,223,2,8,7124176,8093803,1778834127,813691302
462945875,3,223,2,8,7124176,8093928,1778834127,940065309
462946000,3,223,2,8,7124176,8094053,1778834128,70581102
462946125,3,223,2,8,7124176,8094178,1778834128,192212755
462946250,3,223,2,8,7124176,8094303,1778834128,316168638
462946375,3,223,2,8,7124176,8094428,1778834128,441023175
462946500,3,223,2,8,7124176,8094553,1778834128,561144559
462946625,3,223,2,8,7124176,8094678,1778834128,691772356
462946750,3,223,2,8,7124176,8094803,1778834128,815587919
462946875,3,223,2,8,7124176,8094928,1778834128,943137008
462947000,3,223,2,8,7124176,8095053,1778834129,71248416
462947125,3,223,2,8,7124176,8095178,1778834129,191128349
462947250,3,223,2,8,7124176,8095303,1778834129,315592586
462947375,3,223,2,8,7124176,8095428,1778834129,439196084
462947500,3,223,2,8,7124176,8095553,1778834129,568560209
462947625,3,223,2,8,7124176,8095678,1778834129,692269454
462947750,3,223,2,8,7124176,8095803,1778834129,815962620
462947875,3,223,2,8,7124176,8095928,1778834129,942207468
462948000,3,223,2,8,7124176,8096053,1778834130,71291014
462948125,3,223,2,8,7124176,8096178,1778834130,192785294
462948250,3,223,2,8,7124176,8096303,1778834130,317629605
462948375,3,223,2,8,7124176,8096428,1778834130,444034019
462948500,3,223,2,8,7124176,8096553,1778834130,566866898
462948625,3,223,2,8,7124176,8096678,1778834130,690347096
462948750,3,223,2,8,7124176,8096803,1778834130,813772317
462948875,3,223,2,8,7124176,8096928,1778834130,940844717
462949000,3,223,2,8,7124176,8097053,1778834131,71069693
462949125,3,223,2,8,7124176,8097178,1778834131,191688991
462949250,3,223,2,8,7124176,8097303,1778834131,314178537
462949375,3,223,2,8,7124176,8097428,1778834131,441888628
462949500,3,223,2,8,7124176,8097553,1778834131,565159685
462949625,3,223,2,8,7124176,8097678,1778834131,691070648
462949750,3,223,2,8,7124176,8097803,1778834131,814852242
462949875,3,223,2,8,7124176,8097928,1778834131,942200463
462950000,3,223,2,8,7124176,8098053,1778834132,71932408
462950125,3,223,2,8,7124176,8098178,1778834132,188399715
462950250,3,223,2,8,7124176,8098303,1778834132,315809232
462950375,3,223,2,8,7124176,8098428,1778834132,440923017
462950500,3,223,2,8,7124176,8098553,1778834132,565916086
462950625,3,223,2,8,7124176,8098678,1778834132,690907822
462950750,3,223,2,8,7124176,8098803,1778834132,814530746
462950875,3,223,2,8,7124176,8098928,1778834132,940868656
462951000,3,223,2,8,7124176,8099053,1778834133,64683006
462951125,3,223,2,8,7124176,8099178,1778834133,190371838
462951250,3,223,2,8,7124176,8099303,1778834133,314995274
462951375,3,223,2,8,7124176,8099428,1778834133,441097017
462951500,3,223,2,8,7124176,8099553,1778834133,565006658
462951625,3,223,2,8,7124176,8099678,1778834133,690150716
462951750,3,223,2,8,7124176,8099803,1778834133,813422827
462951875,3,223,2,8,7124176,8099928,1778834133,937095903
462952000,3,223,2,8,7124176,8100053,1778834134,70279161
462952125,3,223,2,8,7124176,8100178,1778834134,191865319
462952250,3,223,2,8,7124176,8100303,1778834134,315666380
462952375,3,223,2,8,7124176,8100428,1778834134,440474416
462952500,3,223,2,8,7124176,8100553,1778834134,566055695
462952625,3,223,2,8,7124176,8100678,1778834134,692315462
462952750,3,223,2,8,7124176,8100803,1778834134,816590925
462952875,3,223,2,8,7124176,8100928,1778834134,943486563
462953000,3,223,2,8,7124176,8101053,1778834135,70388544
462953125,3,223,2,8,7124176,8101178,1778834135,191584825
462953250,3,223,2,8,7124176,8101303,1778834135,315532171
462953375,3,223,2,8,7124176,8101428,1778834135,441631454
462953500,3,223,2,8,7124176,8101553,1778834135,565794459
462953625,3,223,2,8,7124176,8101678,1778834135,691734681
462953750,3,223,2,8,7124176,8101803,1778834135,812741221
462953875,3,223,2,8,7124176,8101928,1778834135,939900581
462954000,3,223,2,8,7124176,8102053,1778834136,68520901
462954125,3,223,2,8,7124176,8102178,1778834136,190136394
462954250,3,223,2,8,7124176,8102303,1778834136,315438931
462954375,3,223,2,8,7124176,8102428,1778834136,441601295
462954500,3,223,2,8,7124176,8102553,1778834136,564433057
462954625,3,223,2,8,7124176,8102678,1778834136,685341082
462954750,3,223,2,8,7124176,8102803,1778834136,813226263
462954875,3,223,2,8,7124176,8102928,1778834136,940264910
462955000,3,223,2,8,7124176,8103053,1778834137,71446158
462955125,3,223,2,8,7124176,8103178,1778834137,190388030
462955250,3,223,2,8,7124176,8103303,1778834137,315677451
462955375,3,223,2,8,7124176,8103428,1778834137,440846412
462955500,3,223,2,8,7124176,8103553,1778834137,561733004
462955625,3,223,2,8,7124176,8103678,1778834137,690475573
462955750,3,223,2,8,7124176,8103803,1778834137,814723531
462955875,3,223,2,8,7124176,8103928,1778834137,941854529
462956000,3,223,2,8,7124176,8104053,1778834138,69496921
462956125,3,223,2,8,7124176,8104178,1778834138,190274709
462956250,3,223,2,8,7124176,8104303,1778834138,316254507
462956375,3,223,2,8,7124176,8104428,1778834138,437109823
462956500,3,223,2,8,7124176,8104553,1778834138,566393914
462956625,3,223,2,8,7124176,8104678,1778834138,691356243
462956750,3,223,2,8,7124176,8104803,1778834138,815205933
462956875,3,223,2,8,7124176,8104928,1778834138,940547987
462957000,3,223,2,8,7124176,8105053,1778834139,69670499
462957125,3,223,2,8,7124176,8105178,1778834139,190037638
462957250,3,223,2,8,7124176,8105303,1778834139,315276829
462957375,3,223,2,8,7124176,8105428,1778834139,441497912
462957500,3,223,2,8,7124176,8105553,1778834139,566198958
462957625,3,223,2,8,7124176,8105678,1778834139,689426532
462957750,3,223,2,8,7124176,8105803,1778834139,813088790
462957875,3,223,2,8,7124176,8105928,1778834139,939474578
462958000,3,223,2,8,7124176,8106053,1778834140,69642729
462958125,3,223,2,8,7124176,8106178,1778834140,191181559
462958250,3,223,2,8,7124176,8106303,1778834140,313478540
462958375,3,223,2,8,7124176,8106428,1778834140,441295077
462958500,3,223,2,8,7124176,8106553,1778834140,564284237
462958625,3,223,2,8,7124176,8106678,1778834140,690155980
462958750,3,223,2,8,7124176,8106803,1778834140,814101146
462958875,3,223,2,8,7124176,8106928,1778834140,941864507
462959000,3,223,2,8,7124176,8107053,1778834141,68424220
462959125,3,223,2,8,7124176,8107178,1778834141,185432194
462959250,3,223,2,8,7124176,8107303,1778834141,314233699
462959375,3,223,2,8,7124176,8107428,1778834141,439881354
462959500,3,223,2,8,7124176,8107553,1778834141,565401920
462959625,3,223,2,8,7124176,8107678,1778834141,690112283
462959750,3,223,2,8,7124176,8107803,1778834141,813423897
462959875,3,223,2,8,7124176,8107928,1778834141,939133309
462960000,3,223,2,8,7124176,8108053,1778834142,64806094
462960125,3,223,2,8,7124176,8108178,1778834142,188381814
462960250,3,223,2,8,7124176,8108303,1778834142,314095841
462960375,3,223,2,8,7124176,8108428,1778834142,440294840
462960500,3,223,2,8,7124176,8108553,1778834142,563368620
462960625,3,223,2,8,7124176,8108678,1778834142,688547521
462960750,3,223,2,8,7124176,8108803,1778834142,811864104
462960875,3,223,2,8,7124176,8108928,1778834142,935364093
462961000,3,223,2,8,7124176,8109053,1778834143,69074299
462961125,3,223,2,8,7124176,8109178,1778834143,189830300
462961250,3,223,2,8,7124176,8109303,1778834143,314413120
462961375,3,223,2,8,7124176,8109428,1778834143,439432542
462961500,3,223,2,8,7124176,8109553,1778834143,565170553
462961625,3,223,2,8,7124176,8109678,1778834143,689747100
462961750,3,223,2,8,7124176,8109803,1778834143,812885460
462961875,3,223,2,8,7124176,8109928,1778834143,940174540
462962000,3,223,2,8,7124176,8110053,1778834144,68375161
462962125,3,223,2,8,7124176,8110178,1778834144,190282166
462962250,3,223,2,8,7124176,8110303,1778834144,314180440
462962375,3,223,2,8,7124176,8110428,1778834144,438884095
462962500,3,223,2,8,7124176,8110553,1778834144,566170397
462962625,3,223,2,8,7124176,8110678,1778834144,689637437
462962750,3,223,2,8,7124176,8110803,1778834144,811828799
462962875,3,223,2,8,7124176,8110928,1778834144,939283096
462963000,3,223,2,8,7124176,8111053,1778834145,68980492
462963125,3,223,2,8,7124176,8111178,1778834145,187959724
462963250,3,223,2,8,7124176,8111303,1778834145,313159571
462963375,3,223,2,8,7124176,8111428,1778834145,438938257
462963500,3,223,2,8,7124176,8111553,1778834145,562735258
462963625,3,223,2,8,7124176,8111678,1778834145,683746464
462963750,3,223,2,8,7124176,8111803,1778834145,811796832
462963875,3,223,2,8,7124176,8111928,1778834145,936646674
462964000,3,223,2,8,7124176,8112053,1778834146,67643052
462964125,3,223,2,8,7124176,8112178,1778834146,192165477
462964250,3,223,2,8,7124176,8112303,1778834146,314720277
462964375,3,223,2,8,7124176,8112428,1778834146,439604338
462964500,3,223,2,8,7124176,8112553,1778834146,559792343
462964625,3,223,2,8,7124176,8112678,1778834146,689545928
462964750,3,223,2,8,7124176,8112803,1778834146,814378930
462964875,3,223,2,8,7124176,8112928,1778834146,940893786
462965000,3,223,2,8,7124176,8113053,1778834147,70703655
462965125,3,223,2,8,7124176,8113178,1778834147,190220894
462965250,3,223,2,8,7124176,8113303,1778834147,314755360
462965375,3,223,2,8,7124176,8113428,1778834147,438123659
462965500,3,223,2,8,7124176,8113553,1778834147,565981072
462965625,3,223,2,8,7124176,8113678,1778834147,691105186
462965750,3,223,2,8,7124176,8113803,1778834147,814924224
462965875,3,223,2,8,7124176,8113928,1778834147,939989905
462966000,3,223,2,8,7124176,8114053,1778834148,68988388
462966125,3,223,2,8,7124176,8114178,1778834148,191068094
462966250,3,223,2,8,7124176,8114303,1778834148,315172987
462966375,3,223,2,8,7124176,8114428,1778834148,442002649
462966500,3,223,2,8,7124176,8114553,1778834148,565896078
462966625,3,223,2,8,7124176,8114678,1778834148,689738626
462966750,3,223,2,8,7124176,8114803,1778834148,813650942
462966875,3,223,2,8,7124176,8114928,1778834148,939895541
462967000,3,223,2,8,7124176,8115053,1778834149,69198267
462967125,3,223,2,8,7124176,8115178,1778834149,191670654
462967250,3,223,2,8,7124176,8115303,1778834149,312679079
462967375,3,223,2,8,7124176,8115428,1778834149,440191176
462967500,3,223,2,8,7124176,8115553,1778834149,565957293
462967625,3,223,2,8,7124176,8115678,1778834149,688933735
462967750,3,223,2,8,7124176,8115803,1778834149,811665503
462967875,3,223,2,8,7124176,8115928,1778834149,938448342
462968000,3,223,2,8,7124176,8116053,1778834150,67059736
462968125,3,223,2,8,7124176,8116178,1778834150,183987133
462968250,3,223,2,8,7124176,8116303,1778834150,313694343
462968375,3,223,2,8,7124176,8116428,1778834150,437948737
462968500,3,223,2,8,7124176,8116553,1778834150,564471803
462968625,3,223,2,8,7124176,8116678,1778834150,688814915
462968750,3,223,2,8,7124176,8116803,1778834150,811725005
462968875,3,223,2,8,7124176,8116928,1778834150,936767393
462969000,3,223,2,8,7124176,8117053,1778834151,62764643
462969125,3,223,2,8,7124176,8117178,1778834151,189119634
462969250,3,223,2,8,7124176,8117303,1778834151,313649518
462969375,3,223,2,8,7124176,8117428,1778834151,439436681
