version,reserved0,refStationId,iTow,relPosN,relPosE,relPosD,relPosLength,relPosHeading,reserved1,relPosHPN,relPosHPE,relPosHPD,relPosHPLength,accN,accE,accD,accLength,accHeading,reserved2,flags,bag_t.secs,bag_t.nsecs
1,0,0,462654125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,194135050
1,0,0,462654250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,320235710
1,0,0,462654375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,446149507
1,0,0,462654500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,570198269
1,0,0,462654625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,694135476
1,0,0,462654750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,819181699
1,0,0,462654875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833836,942003448
1,0,0,462655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,75437024
1,0,0,462655125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,195800805
1,0,0,462655250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,320215993
1,0,0,462655375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,443734896
1,0,0,462655500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,568993293
1,0,0,462655625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,693671973
1,0,0,462655750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,819684401
1,0,0,462655875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833837,945141729
1,0,0,462656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,74834163
1,0,0,462656125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,194226747
1,0,0,462656250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,320164234
1,0,0,462656375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,445109265
1,0,0,462656500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,570265072
1,0,0,462656625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,695092145
1,0,0,462656750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,816206382
1,0,0,462656875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833838,942310689
1,0,0,462657000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,72742443
1,0,0,462657125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,193883577
1,0,0,462657250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,318945536
1,0,0,462657375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,443911574
1,0,0,462657500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,569855785
1,0,0,462657625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,689414441
1,0,0,462657750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,817808844
1,0,0,462657875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833839,943223738
1,0,0,462658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,73961481
1,0,0,462658125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,193783404
1,0,0,462658250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,319598123
1,0,0,462658375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,443212792
1,0,0,462658500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,564947375
1,0,0,462658625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,691962735
1,0,0,462658750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,818024046
1,0,0,462658875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833840,943350648
1,0,0,462659000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,72767153
1,0,0,462659125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,192127043
1,0,0,462659250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,317825567
1,0,0,462659375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,439942022
1,0,0,462659500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,567879137
1,0,0,462659625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,692870549
1,0,0,462659750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,816823367
1,0,0,462659875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833841,941863912
1,0,0,462660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,73102622
1,0,0,462660125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,192018883
1,0,0,462660250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,318124494
1,0,0,462660375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,443362452
1,0,0,462660500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,567978364
1,0,0,462660625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,691983460
1,0,0,462660750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,817197998
1,0,0,462660875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833842,943365545
1,0,0,462661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,73677146
1,0,0,462661125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,193790187
1,0,0,462661250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,317076680
1,0,0,462661375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,442252121
1,0,0,462661500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,568202254
1,0,0,462661625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,692961666
1,0,0,462661750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,818827524
1,0,0,462661875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833843,943943612
1,0,0,462662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,73089348
1,0,0,462662125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,189957278
1,0,0,462662250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,318953224
1,0,0,462662375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,443427298
1,0,0,462662500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,569951594
1,0,0,462662625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,693256975
1,0,0,462662750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,816765213
1,0,0,462662875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833844,941664159
1,0,0,462663000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,67299899
1,0,0,462663125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,193102249
1,0,0,462663250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,319200775
1,0,0,462663375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,444802041
1,0,0,462663500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,568812731
1,0,0,462663625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,693051942
1,0,0,462663750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,818724454
1,0,0,462663875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833845,942044172
1,0,0,462664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,74533242
1,0,0,462664125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,194619948
1,0,0,462664250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,319439857
1,0,0,462664375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,444645035
1,0,0,462664500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,568059563
1,0,0,462664625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,692885198
1,0,0,462664750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,818202139
1,0,0,462664875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833846,944713051
1,0,0,462665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,75995139
1,0,0,462665125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,194623620
1,0,0,462665250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,319444763
1,0,0,462665375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,443994175
1,0,0,462665500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,569196060
1,0,0,462665625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,694131445
1,0,0,462665750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,815163177
1,0,0,462665875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833847,942085128
1,0,0,462666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,72842247
1,0,0,462666125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,195377579
1,0,0,462666250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,319264220
1,0,0,462666375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,442256717
1,0,0,462666500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,568072198
1,0,0,462666625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,688902690
1,0,0,462666750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,817289340
1,0,0,462666875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833848,941837034
1,0,0,462667000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,72735218
1,0,0,462667125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,192656174
1,0,0,462667250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,319096792
1,0,0,462667375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,441844989
1,0,0,462667500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,564151885
1,0,0,462667625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,692052473
1,0,0,462667750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,818856275
1,0,0,462667875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833849,943836765
1,0,0,462668000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,72080125
1,0,0,462668125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,192192269
1,0,0,462668250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,317128975
1,0,0,462668375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,439772857
1,0,0,462668500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,568509036
1,0,0,462668625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,692283056
1,0,0,462668750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,817112124
1,0,0,462668875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833850,941071942
1,0,0,462669000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,71354506
1,0,0,462669125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,192014044
1,0,0,462669250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,318275490
1,0,0,462669375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,441377066
1,0,0,462669500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,567002034
1,0,0,462669625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,691407462
1,0,0,462669750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,815840634
1,0,0,462669875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833851,941060411
1,0,0,462670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,72969096
1,0,0,462670125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,193125298
1,0,0,462670250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,315354093
1,0,0,462670375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,442053883
1,0,0,462670500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,567410249
1,0,0,462670625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,692094746
1,0,0,462670750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,818819915
1,0,0,462670875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833852,943227587
1,0,0,462671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,72007407
1,0,0,462671125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,188006555
1,0,0,462671250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,317752537
1,0,0,462671375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,441697809
1,0,0,462671500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,567874156
1,0,0,462671625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,692332977
1,0,0,462671750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,818163983
1,0,0,462671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833853,942165793
1,0,0,462672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,68079620
1,0,0,462672125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,192238860
1,0,0,462672250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,318332868
1,0,0,462672375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,442286242
1,0,0,462672500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,568843530
1,0,0,462672625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,691770460
1,0,0,462672750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,816182546
1,0,0,462672875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833854,939106795
1,0,0,462673000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,71874035
1,0,0,462673125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,192826910
1,0,0,462673250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,317385753
1,0,0,462673375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,441159491
1,0,0,462673500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,567049706
1,0,0,462673625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,692810075
1,0,0,462673750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,816758523
1,0,0,462673875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833855,942110509
1,0,0,462674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,72106051
1,0,0,462674125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,191831040
1,0,0,462674250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,317951901
1,0,0,462674375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,441731677
1,0,0,462674500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,568493472
1,0,0,462674625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,692882163
1,0,0,462674750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,814674904
1,0,0,462674875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833856,941785306
1,0,0,462675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,73097841
1,0,0,462675125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,192281318
1,0,0,462675250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,318000971
1,0,0,462675375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,442268693
1,0,0,462675500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,567245814
1,0,0,462675625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,688304320
1,0,0,462675750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,816184457
1,0,0,462675875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833857,940727451
1,0,0,462676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,72050851
1,0,0,462676125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,193197626
1,0,0,462676250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,318960680
1,0,0,462676375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,441100825
1,0,0,462676500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,562053950
1,0,0,462676625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,692259162
1,0,0,462676750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,817301387
1,0,0,462676875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833858,941785558
1,0,0,462677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,72122849
1,0,0,462677125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,191811566
1,0,0,462677250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,316856638
1,0,0,462677375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,439556323
1,0,0,462677500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,569006431
1,0,0,462677625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,692343856
1,0,0,462677750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,816121085
1,0,0,462677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833859,939910603
1,0,0,462678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,69857150
1,0,0,462678125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,190069873
1,0,0,462678250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,316126870
1,0,0,462678375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,440801991
1,0,0,462678500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,565147346
1,0,0,462678625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,690068191
1,0,0,462678750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,814249098
1,0,0,462678875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833860,939296286
1,0,0,462679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,69107394
1,0,0,462679125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,190235729
1,0,0,462679250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,313376410
1,0,0,462679375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,439364204
1,0,0,462679500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,565003383
1,0,0,462679625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,689606520
1,0,0,462679750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,814859904
1,0,0,462679875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833861,939492305
1,0,0,462680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,71003250
1,0,0,462680125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,186355960
1,0,0,462680250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,315895377
1,0,0,462680375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,439086130
1,0,0,462680500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,566370655
1,0,0,462680625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,691250202
1,0,0,462680750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,815425103
1,0,0,462680875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833862,939426759
1,0,0,462681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,65992318
1,0,0,462681125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,191936321
1,0,0,462681250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,316949267
1,0,0,462681375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,441246961
1,0,0,462681500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,566344907
1,0,0,462681625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,690332075
1,0,0,462681750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,815094103
1,0,0,462681875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833863,937288223
1,0,0,462682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,69401879
1,0,0,462682125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,192236182
1,0,0,462682250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,316459429
1,0,0,462682375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,439344165
1,0,0,462682500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,566806430
1,0,0,462682625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,689935037
1,0,0,462682750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,815273126
1,0,0,462682875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833864,940249260
1,0,0,462683000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,69918846
1,0,0,462683125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,190226885
1,0,0,462683250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,315843915
1,0,0,462683375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,439623145
1,0,0,462683500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,565307375
1,0,0,462683625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,691221208
1,0,0,462683750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,812823882
1,0,0,462683875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833865,939279016
1,0,0,462684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,69051439
1,0,0,462684125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,192355437
1,0,0,462684250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,318141007
1,0,0,462684375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,442250946
1,0,0,462684500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,567494510
1,0,0,462684625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,688333893
1,0,0,462684750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,816349972
1,0,0,462684875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833866,943322608
1,0,0,462685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,73337267
1,0,0,462685125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,192405579
1,0,0,462685250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,317452598
1,0,0,462685375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,441426227
1,0,0,462685500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,562198477
1,0,0,462685625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,691915990
1,0,0,462685750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,817082233
1,0,0,462685875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833867,941212016
1,0,0,462686000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833868,72078405
1,0,0,462686125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1778833868,191436200
