header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,bag_t.secs,bag_t.nsecs
1396,1778833849,374602736,gps,360997.4412049049,4065938.6023023715,97.601,0.0,0.0,0.0,0.0,1778833849,438478291
1397,1778833849,499602671,gps,360997.71442988934,4065938.3759234,97.587,0.0,0.0,0.0,0.0,1778833849,559326211
1398,1778833849,624602607,gps,360997.96961452486,4065938.1387407053,97.58,0.0,0.0,0.0,0.0,1778833849,688896136
1399,1778833849,749602542,gps,360998.2430198364,4065937.9234557482,97.577,0.0,0.0,0.0,0.0,1778833849,815110303
1400,1778833849,874602477,gps,360998.4714144007,4065937.6867084643,97.574,0.0,0.0,0.0,0.0,1778833849,939526216
1401,1778833849,999602414,gps,360998.7003498743,4065937.483243168,97.56400000000001,0.0,0.0,0.0,0.0,1778833850,68783703
1402,1778833850,124602348,gps,360998.92035532603,4065937.279923009,97.538,0.0,0.0,0.0,0.0,1778833850,188562795
1403,1778833850,249602283,gps,360999.13161105255,4065937.087841981,97.527,0.0,0.0,0.0,0.0,1778833850,313756301
1404,1778833850,374602219,gps,360999.3426864905,4065936.8846669644,97.507,0.0,0.0,0.0,0.0,1778833850,436503161
1405,1778833850,499602154,gps,360999.5626919719,4065936.6813468244,97.491,0.0,0.0,0.0,0.0,1778833850,563757904
1406,1778833850,624602090,gps,360999.7737674301,4065936.478171817,97.49000000000001,0.0,0.0,0.0,0.0,1778833850,689048018
1407,1778833850,749602025,gps,361000.00234237296,4065936.252518568,97.477,0.0,0.0,0.0,0.0,1778833850,813642776
1408,1778833850,874601960,gps,361000.23984736204,4065936.026720201,97.459,0.0,0.0,0.0,0.0,1778833850,937406897
1409,1778833850,999601897,gps,361000.48592180613,4065935.77858872,97.424,0.0,0.0,0.0,0.0,1778833851,67696672
1410,1778833851,124601831,gps,361000.7318159685,4065935.5193632524,97.418,0.0,0.0,0.0,0.0,1778833851,188629540
1411,1778833851,249601767,gps,361001.0045002515,4065935.25970241,97.423,0.0,0.0,0.0,0.0,1778833851,314966512
1412,1778833851,374601702,gps,361001.2771845511,4065935.0000415766,97.384,0.0,0.0,0.0,0.0,1778833851,438367243
1413,1778833851,499601637,gps,361001.54075853573,4065934.7294318858,97.379,0.0,0.0,0.0,0.0,1778833851,562476126
1414,1778833851,624601573,gps,361001.8130822794,4065934.4475830793,97.381,0.0,0.0,0.0,0.0,1778833851,688106992
1415,1778833851,749601508,gps,361002.0945163713,4065934.1766831516,97.36500000000001,0.0,0.0,0.0,0.0,1778833851,812666622
1416,1778833851,874601444,gps,361002.37558989465,4065933.8835952454,97.343,0.0,0.0,0.0,0.0,1778833851,938901675
1417,1778833851,999601380,gps,361002.6564831426,4065933.579413354,97.324,0.0,0.0,0.0,0.0,1778833852,68468230
1418,1778833852,124601314,gps,361002.9377369983,4065933.2974194614,97.324,0.0,0.0,0.0,0.0,1778833852,189413310
1419,1778833852,249601250,gps,361003.2275603231,4065932.9930924657,97.328,0.0,0.0,0.0,0.0,1778833852,312323167
1420,1778833852,374601185,gps,361003.5086339248,4065932.700004598,97.307,0.0,0.0,0.0,0.0,1778833852,438571804
1421,1778833852,499601120,gps,361003.78934696084,4065932.384728753,97.299,0.0,0.0,0.0,0.0,1778833852,563444013
1422,1778833852,624601056,gps,361004.07935064024,4065932.0914957817,97.291,0.0,0.0,0.0,0.0,1778833852,688605984
1423,1778833852,749600991,gps,361004.36971492204,4065931.82045081,97.236,0.0,0.0,0.0,0.0,1778833852,815221663
1424,1778833852,874600927,gps,361004.64203885326,4065931.5386021035,97.244,0.0,0.0,0.0,0.0,1778833852,939254289
1425,1778833852,999600863,gps,361004.94115292025,4065931.2563180323,97.235,0.0,0.0,0.0,0.0,1778833853,68780811
1426,1778833853,124600797,gps,361005.1952562289,4065930.9525716016,97.23,0.0,0.0,0.0,0.0,1778833853,184722209
1427,1778833853,249600733,gps,361005.45865017484,4065930.6708680457,97.23100000000001,0.0,0.0,0.0,0.0,1778833853,314484735
1428,1778833853,374600668,gps,361005.73115446855,4065930.4001133693,97.19500000000001,0.0,0.0,0.0,0.0,1778833853,438457912
1429,1778833853,499600603,gps,361005.9859789887,4065930.140742942,97.19200000000001,0.0,0.0,0.0,0.0,1778833853,564257734
1430,1778833853,624600539,gps,361006.24062323454,4065929.870278527,97.17,0.0,0.0,0.0,0.0,1778833853,689053088
1431,1778833853,749600474,gps,361006.5043778255,4065929.610762994,97.175,0.0,0.0,0.0,0.0,1778833853,814657128
1432,1778833853,874600410,gps,361006.75045263895,4065929.3626317075,97.145,0.0,0.0,0.0,0.0,1778833853,938649593
1433,1778833853,999600346,gps,361007.01438754884,4065929.1142101865,97.148,0.0,0.0,0.0,0.0,1778833854,64555970
1434,1778833854,124600280,gps,361007.2608229661,4065928.888266904,97.135,0.0,0.0,0.0,0.0,1778833854,188825969
1435,1778833854,249600216,gps,361007.49796777987,4065928.640280761,97.136,0.0,0.0,0.0,0.0,1778833854,314939663
1436,1778833854,374600151,gps,361007.7442229371,4065928.4032434984,97.113,0.0,0.0,0.0,0.0,1778833854,439202223
1437,1778833854,499600087,gps,361007.99047810805,4065928.166206243,97.09400000000001,0.0,0.0,0.0,0.0,1778833854,562940779
1438,1778833854,624600022,gps,361008.245483049,4065927.9179298836,97.10000000000001,0.0,0.0,0.0,0.0,1778833854,688426326
1439,1778833854,749599957,gps,361008.50941804727,4065927.6695084106,97.07000000000001,0.0,0.0,0.0,0.0,1778833854,813262035
1440,1778833854,874599893,gps,361008.7642427343,4065927.410138071,97.033,0.0,0.0,0.0,0.0,1778833854,936021306
1441,1778833854,999599829,gps,361009.06335708336,4065927.1278541554,97.012,0.0,0.0,0.0,0.0,1778833855,68623557
1442,1778833855,124599764,gps,361009.3447916489,4065926.856954482,97.018,0.0,0.0,0.0,0.0,1778833855,189242843
1443,1778833855,249599699,gps,361009.64354546857,4065926.552482601,96.985,0.0,0.0,0.0,0.0,1778833855,314307276
1444,1778833855,374599634,gps,361009.9603396823,4065926.258814487,96.971,0.0,0.0,0.0,0.0,1778833855,437587844
1445,1778833855,499599570,gps,361010.28570339706,4065925.9428132796,96.952,0.0,0.0,0.0,0.0,1778833855,562479338
1446,1778833855,624599505,gps,361010.628927225,4065925.6265218495,96.95700000000001,0.0,0.0,0.0,0.0,1778833855,689396439
1447,1778833855,749599440,gps,361010.962860469,4065925.2881875653,96.909,0.0,0.0,0.0,0.0,1778833855,813647570
1448,1778833855,874599376,gps,361011.2971543033,4065924.9720412823,96.9,0.0,0.0,0.0,0.0,1778833855,938431708
1449,1778833855,999599312,gps,361011.65805801883,4065924.6443656688,96.899,0.0,0.0,0.0,0.0,1778833856,68525775
1450,1778833856,124599247,gps,361011.99163078074,4065924.283843438,96.86,0.0,0.0,0.0,0.0,1778833856,188361357
1451,1778833856,249599182,gps,361012.34324394516,4065923.9341249834,96.85900000000001,0.0,0.0,0.0,0.0,1778833856,314531896
1452,1778833856,374599117,gps,361012.67735760275,4065923.606884763,96.846,0.0,0.0,0.0,0.0,1778833856,438318772
1453,1778833856,499599053,gps,361013.00236096105,4065923.2686956767,96.828,0.0,0.0,0.0,0.0,1778833856,564548660
1454,1778833856,624598988,gps,361013.3187948548,4065922.9528397075,96.794,0.0,0.0,0.0,0.0,1778833856,689426758
1455,1778833856,749598924,gps,361013.63522877207,4065922.6369837527,96.807,0.0,0.0,0.0,0.0,1778833856,811422896
1456,1778833856,874598859,gps,361013.95166271285,4065922.3211278077,96.761,0.0,0.0,0.0,0.0,1778833856,938260250
1457,1778833856,999598795,gps,361014.26863751054,4065922.0385538596,96.778,0.0,0.0,0.0,0.0,1778833857,68399262
1458,1778833857,124598730,gps,361014.5586419052,4065921.745321268,96.774,0.0,0.0,0.0,0.0,1778833857,189173918
1459,1778833857,249598665,gps,361014.86650641746,4065921.4517984623,96.753,0.0,0.0,0.0,0.0,1778833857,314722729
1460,1778833857,374598600,gps,361015.1390113067,4065921.181044107,96.755,0.0,0.0,0.0,0.0,1778833857,438743782
1461,1778833857,499598536,gps,361015.4300974179,4065920.954375512,96.733,0.0,0.0,0.0,0.0,1778833857,563594244
1462,1778833857,624598471,gps,361015.7027826167,4065920.6947151693,96.684,0.0,0.0,0.0,0.0,1778833857,685060482
1463,1778833857,749598407,gps,361015.96653778246,4065920.4351999476,96.69500000000001,0.0,0.0,0.0,0.0,1778833857,813240097
1464,1778833857,874598342,gps,361016.2301126879,4065920.16459074,96.656,0.0,0.0,0.0,0.0,1778833857,937390993
1465,1778833857,999598278,gps,361016.52976836346,4065919.9155890876,96.643,0.0,0.0,0.0,0.0,1778833858,68609655
1466,1778833858,124598213,gps,361016.8110231323,4065919.633595683,96.664,0.0,0.0,0.0,0.0,1778833858,189715770
1467,1778833858,249598148,gps,361017.08298731974,4065919.3295594095,96.62,0.0,0.0,0.0,0.0,1778833858,315404353
1468,1778833858,374598084,gps,361017.38192195515,4065919.036181811,96.645,0.0,0.0,0.0,0.0,1778833858,437779680
1469,1778833858,499598019,gps,361017.7163965467,4065918.7311297897,96.625,0.0,0.0,0.0,0.0,1778833858,559419431
1470,1778833858,624597954,gps,361018.03265051194,4065918.4041800136,96.595,0.0,0.0,0.0,0.0,1778833858,689046666
1471,1778833858,749597890,gps,361018.3581950981,4065918.0992731284,96.589,0.0,0.0,0.0,0.0,1778833858,814212380
1472,1778833858,874597825,gps,361018.68373970885,4065917.7943662554,96.577,0.0,0.0,0.0,0.0,1778833858,938446856
1473,1778833858,999597761,gps,361018.9821336394,4065917.4677067343,96.58200000000001,0.0,0.0,0.0,0.0,1778833859,68797637
1474,1778833859,124597696,gps,361019.26320829854,4065917.174619423,96.528,0.0,0.0,0.0,0.0,1778833859,188535434
1475,1778833859,249597631,gps,361019.5530327611,4065916.87029302,96.535,0.0,0.0,0.0,0.0,1778833859,313565094
1476,1778833859,374597567,gps,361019.80713702727,4065916.5665470567,96.533,0.0,0.0,0.0,0.0,1778833859,436459443
1477,1778833859,499597502,gps,361020.07017136697,4065916.2626559944,96.5,0.0,0.0,0.0,0.0,1778833859,563597358
1478,1778833859,624597437,gps,361020.3166075015,4065916.0367131126,96.495,0.0,0.0,0.0,0.0,1778833859,689215910
1479,1778833859,749597373,gps,361020.5626831119,4065915.788582252,96.46600000000001,0.0,0.0,0.0,0.0,1778833859,812603976
1480,1778833859,874597308,gps,361020.77303851524,4065915.5410318235,96.43900000000001,0.0,0.0,0.0,0.0,1778833859,936615629
1481,1778833859,999597245,gps,361020.99286479305,4065915.326618278,96.46900000000001,0.0,0.0,0.0,0.0,1778833860,66809982
1482,1778833860,124597179,gps,361021.20358075725,4065915.1012558485,96.45400000000001,0.0,0.0,0.0,0.0,1778833860,187269156
1483,1778833860,249597115,gps,361021.4060877483,4065914.920414508,96.393,0.0,0.0,0.0,0.0,1778833860,313217644
1484,1778833860,374597050,gps,361021.5903741011,4065914.717675395,96.392,0.0,0.0,0.0,0.0,1778833860,437431658
1485,1778833860,499596985,gps,361021.75698061765,4065914.5263204924,96.394,0.0,0.0,0.0,0.0,1778833860,561313875
1486,1778833860,624596921,gps,361021.94983650884,4065914.3012482943,96.4,0.0,0.0,0.0,0.0,1778833860,686675121
1487,1778833860,749596856,gps,361022.1614538593,4065914.131355861,96.374,0.0,0.0,0.0,0.0,1778833860,811460129
1488,1778833860,874596792,gps,361022.38182100904,4065913.950224334,96.368,0.0,0.0,0.0,0.0,1778833860,936299157
1489,1778833860,999596728,gps,361022.583787253,4065913.7361010415,96.352,0.0,0.0,0.0,0.0,1778833861,65565398
1490,1778833861,124596662,gps,361022.82129347185,4065913.510303341,96.33500000000001,0.0,0.0,0.0,0.0,1778833861,187539096
1491,1778833861,249596598,gps,361023.0766598174,4065913.28421544,96.32000000000001,0.0,0.0,0.0,0.0,1778833861,310122694
1492,1778833861,374596533,gps,361023.3409562338,4065913.057982445,96.305,0.0,0.0,0.0,0.0,1778833861,436270150
1493,1778833861,499596469,gps,361023.59542128094,4065912.7764245905,96.301,0.0,0.0,0.0,0.0,1778833861,560786277
1494,1778833861,624596404,gps,361023.8773975801,4065912.5388074107,96.309,0.0,0.0,0.0,0.0,1778833861,686440322
1495,1778833861,749596340,gps,361024.16776315856,4065912.2677631564,96.259,0.0,0.0,0.0,0.0,1778833861,811862982
1496,1778833861,874596275,gps,361024.4222282582,4065911.986205329,96.302,0.0,0.0,0.0,0.0,1778833861,936257606
1497,1778833861,999596211,gps,361024.694553492,4065911.7043573046,96.241,0.0,0.0,0.0,0.0,1778833862,66381435
1498,1778833862,124596146,gps,361024.967059006,4065911.433603285,96.23,0.0,0.0,0.0,0.0,1778833862,182481531
1499,1778833862,249596081,gps,361025.2395645386,4065911.162849273,96.24000000000001,0.0,0.0,0.0,0.0,1778833862,312564864
1500,1778833862,374596017,gps,361025.49420996977,4065910.892385475,96.208,0.0,0.0,0.0,0.0,1778833862,435623325
1501,1778833862,499595952,gps,361025.7663550122,4065910.599443493,96.197,0.0,0.0,0.0,0.0,1778833862,562196749
1502,1778833862,624595887,gps,361026.0388605958,4065910.328689509,96.2,0.0,0.0,0.0,0.0,1778833862,687776282
1503,1778833862,749595823,gps,361026.31100567523,4065910.035747548,96.166,0.0,0.0,0.0,0.0,1778833862,812502318
1504,1778833862,874595758,gps,361026.59208083537,4065909.742660493,96.154,0.0,0.0,0.0,0.0,1778833862,936255511
1505,1778833862,999595695,gps,361026.87297575304,4065909.4384794566,96.15,0.0,0.0,0.0,0.0,1778833863,61736946
1506,1778833863,124595629,gps,361027.1540509525,4065909.145392424,96.10000000000001,0.0,0.0,0.0,0.0,1778833863,188540174
1507,1778833863,249595565,gps,361027.46137557627,4065908.8185881204,96.084,0.0,0.0,0.0,0.0,1778833863,313582855
1508,1778833863,374595500,gps,361027.74191003817,4065908.492219126,96.09700000000001,0.0,0.0,0.0,0.0,1778833863,438238351
1509,1778833863,499595435,gps,361028.0951468352,4065908.2423473084,96.065,0.0,0.0,0.0,0.0,1778833863,561865753
1510,1778833863,624595371,gps,361028.3851521789,4065907.9491152186,96.068,0.0,0.0,0.0,0.0,1778833863,687845445
1511,1778833863,749595306,gps,361028.68426786363,4065907.6668320373,96.069,0.0,0.0,0.0,0.0,1778833863,811636009
1512,1778833863,874595242,gps,361028.95677363564,4065907.3960781526,96.042,0.0,0.0,0.0,0.0,1778833863,934379919
1513,1778833863,999595178,gps,361029.26536019554,4065907.146931874,96.002,0.0,0.0,0.0,0.0,1778833864,66386767
1514,1778833864,124595113,gps,361029.5469763233,4065906.887126906,96.024,0.0,0.0,0.0,0.0,1778833864,189021812
1515,1778833864,249595048,gps,361029.8194821478,4065906.6163730496,96.013,0.0,0.0,0.0,0.0,1778833864,313268398
1516,1778833864,374594983,gps,361030.074488373,4065906.3680973854,96.0,0.0,0.0,0.0,0.0,1778833864,435785914
1517,1778833864,499594919,gps,361030.33842467854,4065906.119676632,96.009,0.0,0.0,0.0,0.0,1778833864,561388936
1518,1778833864,624594854,gps,361030.55753041734,4065905.860887373,96.022,0.0,0.0,0.0,0.0,1778833864,687044936
1519,1778833864,749594789,gps,361030.8220075189,4065905.645748617,95.995,0.0,0.0,0.0,0.0,1778833864,812392255
1520,1778833864,874594725,gps,361031.01432308846,4065905.3873946583,95.996,0.0,0.0,0.0,0.0,1778833864,936850653
1521,1778833864,999594661,gps,361031.24289969786,4065905.161742304,96.027,0.0,0.0,0.0,0.0,1778833865,66779098
1522,1778833865,124594596,gps,361031.4445058659,4065904.9254312473,95.97200000000001,0.0,0.0,0.0,0.0,1778833865,187190850
1523,1778833865,249594531,gps,361031.6732627534,4065904.7108728997,95.98100000000001,0.0,0.0,0.0,0.0,1778833865,312518010
1524,1778833865,374594467,gps,361031.88397926546,4065904.4855107544,95.934,0.0,0.0,0.0,0.0,1778833865,436509695
1525,1778833865,499594402,gps,361032.11255592236,4065904.259858425,95.92,0.0,0.0,0.0,0.0,1778833865,561878074
1526,1778833865,624594337,gps,361032.32309220394,4065904.023402295,95.915,0.0,0.0,0.0,0.0,1778833865,687877090
1527,1778833865,749594273,gps,361032.551128126,4065903.764467999,95.894,0.0,0.0,0.0,0.0,1778833865,809584847
1528,1778833865,874594208,gps,361032.779164062,4065903.5055337083,95.898,0.0,0.0,0.0,0.0,1778833865,936168794
1529,1778833865,999594145,gps,361033.0338099627,4065903.2350701513,95.873,0.0,0.0,0.0,0.0,1778833866,65534301
1530,1778833866,124594079,gps,361033.27898505615,4065902.931469713,95.878,0.0,0.0,0.0,0.0,1778833866,189154219
1531,1778833866,249594015,gps,361033.55113062373,4065902.638527999,95.843,0.0,0.0,0.0,0.0,1778833866,314679744
1532,1778833866,374593950,gps,361033.8230959589,4065902.3344922983,95.83,0.0,0.0,0.0,0.0,1778833866,438874273
1533,1778833866,499593885,gps,361034.1038111313,4065902.0192175247,95.784,0.0,0.0,0.0,0.0,1778833866,562791252
1534,1778833866,624593821,gps,361034.3841658237,4065901.681754771,95.805,0.0,0.0,0.0,0.0,1778833866,685158528
1535,1778833866,749593756,gps,361034.67417160934,4065901.388522912,95.787,0.0,0.0,0.0,0.0,1778833866,813355250
1536,1778833866,874593692,gps,361034.98221780465,4065901.106094873,95.77,0.0,0.0,0.0,0.0,1778833866,939329873
1537,1778833866,999593628,gps,361035.27222363057,4065900.8128630337,95.767,0.0,0.0,0.0,0.0,1778833867,68723658
1538,1778833867,124593562,gps,361035.56222947524,4065900.5196312075,95.751,0.0,0.0,0.0,0.0,1778833867,189197581
1539,1778833867,249593498,gps,361035.8522353412,4065900.22639939,95.71900000000001,0.0,0.0,0.0,0.0,1778833867,314362032
1540,1778833867,374593433,gps,361036.1065209425,4065899.933747943,95.717,0.0,0.0,0.0,0.0,1778833867,437747346
1541,1778833867,499593369,gps,361036.37848645664,4065899.6297123316,95.717,0.0,0.0,0.0,0.0,1778833867,559008052
1542,1778833867,624593304,gps,361036.63313258905,4065899.3592488887,95.678,0.0,0.0,0.0,0.0,1778833867,688421664
1543,1778833867,749593239,gps,361036.88723799645,4065899.0555034745,95.705,0.0,0.0,0.0,0.0,1778833867,813728947
1544,1778833867,874593175,gps,361037.1595640604,4065898.773655876,95.681,0.0,0.0,0.0,0.0,1778833867,937821772
1545,1778833867,999593111,gps,361037.41384975077,4065898.4810044714,95.691,0.0,0.0,0.0,0.0,1778833868,68556361
1546,1778833868,124593046,gps,361037.6772457785,4065898.1993019814,95.654,0.0,0.0,0.0,0.0,1778833868,187781281
1547,1778833868,249592981,gps,361037.9404615781,4065897.906505506,95.642,0.0,0.0,0.0,0.0,1778833868,314127389
1548,1778833868,374592917,gps,361038.21260746755,4065897.6135639506,95.621,0.0,0.0,0.0,0.0,1778833868,436488504
1549,1778833868,499592852,gps,361038.50225303514,4065897.2981442427,95.637,0.0,0.0,0.0,0.0,1778833868,564565842
1550,1778833868,624592787,gps,361038.7917183798,4065896.9716305532,95.599,0.0,0.0,0.0,0.0,1778833868,689573812
1551,1778833868,749592723,gps,361039.0986834079,4065896.622638712,95.59,0.0,0.0,0.0,0.0,1778833868,812622970
1552,1778833868,874592658,gps,361039.41475877934,4065896.2845957913,95.557,0.0,0.0,0.0,0.0,1778833868,937386625
1553,1778833868,999592595,gps,361039.73029344645,4065895.9132709033,95.556,0.0,0.0,0.0,0.0,1778833869,67318584
1554,1778833869,124592529,gps,361040.0547582164,4065895.5418009404,95.522,0.0,0.0,0.0,0.0,1778833869,189320410
1555,1778833869,249592464,gps,361040.39690292603,4065895.1589468285,95.516,0.0,0.0,0.0,0.0,1778833869,315580628
1556,1778833869,374592400,gps,361040.72100727074,4065894.765288906,95.508,0.0,0.0,0.0,0.0,1778833869,441437535
1557,1778833869,499592335,gps,361041.0542219647,4065894.382579907,95.504,0.0,0.0,0.0,0.0,1778833869,565718779
1558,1778833869,624592271,gps,361041.378506611,4065894.000016006,95.506,0.0,0.0,0.0,0.0,1778833869,690093733
1559,1778833869,749592206,gps,361041.71154112456,4065893.606213043,95.49,0.0,0.0,0.0,0.0,1778833869,814356286
1560,1778833869,874592141,gps,361042.0272562334,4065893.2459822386,95.48400000000001,0.0,0.0,0.0,0.0,1778833869,939787607
1561,1778833869,999592078,gps,361042.3429713693,4065892.885751448,95.48700000000001,0.0,0.0,0.0,0.0,1778833870,70392093
1562,1778833870,124592012,gps,361042.64100661385,4065892.536904829,95.48700000000001,0.0,0.0,0.0,0.0,1778833870,190397081
1563,1778833870,249591947,gps,361042.94833244046,4065892.210101126,95.48,0.0,0.0,0.0,0.0,1778833870,314193591
1564,1778833870,374591883,gps,361043.25619900593,4065891.9165794128,95.473,0.0,0.0,0.0,0.0,1778833870,439305168
1565,1778833870,499591818,gps,361043.58246646443,4065891.656049527,95.456,0.0,0.0,0.0,0.0,1778833870,562736383
1566,1778833870,624591754,gps,361043.9085537066,4065891.3844256615,95.432,0.0,0.0,0.0,0.0,1778833870,688642588
1567,1778833870,749591689,gps,361044.2257108885,4065891.1129468908,95.455,0.0,0.0,0.0,0.0,1778833870,814311180
1568,1778833870,874591624,gps,361044.55179817043,4065890.841323053,95.44500000000001,0.0,0.0,0.0,0.0,1778833870,940243356
1569,1778833870,999591561,gps,361044.8598450767,4065890.558895394,95.436,0.0,0.0,0.0,0.0,1778833871,69527677
1570,1778833871,124591495,gps,361045.17682208354,4065890.276322668,95.421,0.0,0.0,0.0,0.0,1778833871,186486150
1571,1778833871,249591431,gps,361045.5116592741,4065889.993459793,95.426,0.0,0.0,0.0,0.0,1778833871,315181008
1572,1778833871,374591366,gps,361045.81970624137,4065889.711032171,95.426,0.0,0.0,0.0,0.0,1778833871,440230120
1573,1778833871,499591301,gps,361046.1188231477,4065889.428749641,95.423,0.0,0.0,0.0,0.0,1778833871,565077850
1574,1778833871,624591237,gps,361046.4181203095,4065889.157561114,95.404,0.0,0.0,0.0,0.0,1778833871,690426719
1575,1778833871,749591172,gps,361046.70830717206,4065888.8754236856,95.425,0.0,0.0,0.0,0.0,1778833871,815151792
1576,1778833871,874591108,gps,361046.9897442065,4065888.6045253384,95.395,0.0,0.0,0.0,0.0,1778833871,938567820
1577,1778833871,999591044,gps,361047.2440305433,4065888.311874249,95.382,0.0,0.0,0.0,0.0,1778833872,64141708
1578,1778833872,124590978,gps,361047.5074272131,4065888.030172084,95.402,0.0,0.0,0.0,0.0,1778833872,189426680
1579,1778833872,249590914,gps,361047.77082390164,4065887.748469927,95.36,0.0,0.0,0.0,0.0,1778833872,315478950
1580,1778833872,374590849,gps,361048.01654067205,4065887.478151925,95.382,0.0,0.0,0.0,0.0,1778833872,440297732
1581,1778833872,499590784,gps,361048.2533273734,4065887.207979009,95.369,0.0,0.0,0.0,0.0,1778833872,564939189
1582,1778833872,624590720,gps,361048.4992244062,4065886.948755016,95.376,0.0,0.0,0.0,0.0,1778833872,689218633
1583,1778833872,749590655,gps,361048.7270810539,4065886.678727191,95.383,0.0,0.0,0.0,0.0,1778833872,814447517
1584,1778833872,874590591,gps,361048.9642282617,4065886.430742283,95.365,0.0,0.0,0.0,0.0,1778833872,938308813
1585,1778833872,999590527,gps,361049.192445399,4065886.1829024577,95.364,0.0,0.0,0.0,0.0,1778833873,70723780
1586,1778833873,124590461,gps,361049.42102300964,4065885.9572506244,95.369,0.0,0.0,0.0,0.0,1778833873,191525322
1587,1778833873,249590397,gps,361049.64085077593,4065885.742837866,95.374,0.0,0.0,0.0,0.0,1778833873,316447153
1588,1778833873,374590332,gps,361049.8515682387,4065885.517476196,95.372,0.0,0.0,0.0,0.0,1778833873,440055687
1589,1778833873,499590268,gps,361050.0626461711,4065885.3143025176,95.36200000000001,0.0,0.0,0.0,0.0,1778833873,564771734
1590,1778833873,624590203,gps,361050.2735438845,4065885.100034851,95.374,0.0,0.0,0.0,0.0,1778833873,690132291
1591,1778833873,749590138,gps,361050.49337169586,4065884.885622117,95.384,0.0,0.0,0.0,0.0,1778833873,816284953
1592,1778833873,874590074,gps,361050.72249005956,4065884.693252299,95.382,0.0,0.0,0.0,0.0,1778833873,940148082
1593,1778833873,999590010,gps,361050.95106775087,4065884.467600511,95.391,0.0,0.0,0.0,0.0,1778833874,70075623
1594,1778833874,124589944,gps,361051.19768585626,4065884.2527525737,95.377,0.0,0.0,0.0,0.0,1778833874,189811003
1595,1778833874,249589880,gps,361051.46198392013,4065884.026520502,95.373,0.0,0.0,0.0,0.0,1778833874,316519507
1596,1778833874,374589815,gps,361051.7169914585,4065883.7782455287,95.376,0.0,0.0,0.0,0.0,1778833874,439750238
1597,1778833874,499589751,gps,361051.9898591861,4065883.5296804165,95.349,0.0,0.0,0.0,0.0,1778833874,565317041
1598,1778833874,624589686,gps,361052.2537968409,4065883.2812603856,95.349,0.0,0.0,0.0,0.0,1778833874,689835800
1599,1778833874,749589621,gps,361052.5171938349,4065882.9995583855,95.365,0.0,0.0,0.0,0.0,1778833874,812656663
1600,1778833874,874589557,gps,361052.7720212081,4065882.740189452,95.345,0.0,0.0,0.0,0.0,1778833874,938781235
1601,1778833874,999589493,gps,361053.02702882193,4065882.4919145196,95.334,0.0,0.0,0.0,0.0,1778833875,68733225
1602,1778833875,124589428,gps,361053.2727459126,4065882.221596682,95.35000000000001,0.0,0.0,0.0,0.0,1778833875,190529912
1603,1778833875,249589363,gps,361053.5188234667,4065881.973466836,95.33200000000001,0.0,0.0,0.0,0.0,1778833875,315335989
1604,1778833875,374589299,gps,361053.7470408571,4065881.725627141,95.33200000000001,0.0,0.0,0.0,0.0,1778833875,440243760
1605,1778833875,499589234,gps,361053.99311844073,4065881.4774973104,95.316,0.0,0.0,0.0,0.0,1778833875,564717734
1606,1778833875,624589169,gps,361054.21222554403,4065881.218708706,95.334,0.0,0.0,0.0,0.0,1778833875,686226720
1607,1778833875,749589105,gps,361054.44919284305,4065880.9596299683,95.33800000000001,0.0,0.0,0.0,0.0,1778833875,813884166
1608,1778833875,874589040,gps,361054.69509024534,4065880.7004061667,95.336,0.0,0.0,0.0,0.0,1778833875,939381122
1609,1778833875,999588977,gps,361054.9316971272,4065880.4191394574,95.34,0.0,0.0,0.0,0.0,1778833876,70020513
1610,1778833876,124588911,gps,361055.16848424845,4065880.1489667464,95.33800000000001,0.0,0.0,0.0,0.0,1778833876,191781188
1611,1778833876,249588846,gps,361055.4140212526,4065879.8675549817,95.322,0.0,0.0,0.0,0.0,1778833876,316724040
1612,1778833876,374588782,gps,361055.65955827443,4065879.5861432245,95.34700000000001,0.0,0.0,0.0,0.0,1778833876,439662566
1613,1778833876,499588717,gps,361055.9049150914,4065879.293637482,95.32300000000001,0.0,0.0,0.0,0.0,1778833876,561426657
1614,1778833876,624588653,gps,361056.15027192543,4065879.001131747,95.31700000000001,0.0,0.0,0.0,0.0,1778833876,690624574
1615,1778833876,749588588,gps,361056.3868789038,4065878.719865082,95.31700000000001,0.0,0.0,0.0,0.0,1778833876,816597961
1616,1778833876,874588524,gps,361056.61455580546,4065878.4387434907,95.301,0.0,0.0,0.0,0.0,1778833876,941692527
1617,1778833876,999588460,gps,361056.85973246803,4065878.1351437867,95.318,0.0,0.0,0.0,0.0,1778833877,71447247
1618,1778833877,124588394,gps,361057.0872291819,4065877.842928216,95.324,0.0,0.0,0.0,0.0,1778833877,190252547
1619,1778833877,249588330,gps,361057.3240164447,4065877.5727555696,95.291,0.0,0.0,0.0,0.0,1778833877,316460664
1620,1778833877,374588265,gps,361057.54294353304,4065877.302873065,95.298,0.0,0.0,0.0,0.0,1778833877,438283518
1621,1778833877,499588201,gps,361057.744010448,4065877.0332807014,95.298,0.0,0.0,0.0,0.0,1778833877,566738625
1622,1778833877,624588136,gps,361057.9368681542,4065876.80820938,95.31,0.0,0.0,0.0,0.0,1778833877,690753637
