iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,flags2,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headAcc,pDOP,reserved1.len,headVeh,magDec,magAcc,bag_t.secs,bag_t.nsecs
462673875,2026,5,15,8,30,55,55,24,874599376,3,3,234,28,1274434735,367288705,96900,76974,944,1638,-2571,2760,124,3772,13296910,184,436106,114,6,0,0,0,1778833855,938310150
462674000,2026,5,15,8,30,56,55,24,-400688,3,3,234,28,1274434776,367288676,96899,76973,946,1639,-2598,2867,110,3869,13218708,184,434832,114,6,0,0,0,1778833856,68385456
462674125,2026,5,15,8,30,56,55,24,124599247,3,3,234,28,1274434814,367288644,96860,76934,947,1640,-2715,2779,124,3885,13432662,186,435118,114,6,0,0,0,1778833856,188256903
462674250,2026,5,15,8,30,56,55,24,249599182,3,3,234,28,1274434854,367288613,96859,76933,949,1641,-2757,2834,115,3954,13421372,186,425575,114,6,0,0,0,1778833856,314343494
462674375,2026,5,15,8,30,56,55,24,374599117,3,3,234,28,1274434892,367288584,96846,76920,951,1642,-2642,2749,113,3813,13386470,186,437935,114,6,0,0,0,1778833856,438193025
462674500,2026,5,15,8,30,56,55,24,499599053,3,3,234,28,1274434929,367288554,96828,76902,953,1644,-2626,2678,114,3751,13444726,184,443179,114,6,0,0,0,1778833856,564387994
462674625,2026,5,15,8,30,56,55,24,624598988,3,3,234,28,1274434965,367288526,96794,76868,955,1645,-2548,2613,123,3649,13428224,185,459358,114,6,0,0,0,1778833856,689238023
462674750,2026,5,15,8,30,56,55,24,749598924,3,3,234,28,1274435001,367288498,96807,76881,957,1646,-2506,2578,103,3595,13419274,185,466225,114,6,0,0,0,1778833856,811260567
462674875,2026,5,15,8,30,56,55,24,874598859,3,3,234,28,1274435037,367288470,96761,76835,958,1648,-2489,2533,110,3551,13449592,186,454762,114,6,0,0,0,1778833856,938088301
462675000,2026,5,15,8,30,57,55,24,-401205,3,3,234,28,1274435073,367288445,96778,76852,960,1649,-2338,2552,97,3461,13249098,185,466532,114,6,0,0,0,1778833857,68221857
462675125,2026,5,15,8,30,57,55,24,124598730,3,3,234,28,1274435106,367288419,96774,76848,961,1650,-2292,2450,98,3355,13308214,185,476823,114,6,0,0,0,1778833857,188923106
462675250,2026,5,15,8,30,57,55,24,249598665,3,3,234,28,1274435141,367288393,96753,76827,963,1652,-2298,2480,106,3381,13281598,187,466134,114,6,0,0,0,1778833857,314431850
462675375,2026,5,15,8,30,57,55,24,374598600,3,3,234,28,1274435172,367288369,96755,76829,964,1653,-2147,2316,100,3159,13283168,187,507965,114,6,0,0,0,1778833857,438569676
462675500,2026,5,15,8,30,57,55,24,499598536,3,3,234,28,1274435205,367288349,96733,76807,966,1654,-1950,2312,103,3024,13014082,187,529561,114,6,0,0,0,1778833857,563331574
462675625,2026,5,15,8,30,57,55,24,624598471,3,3,234,28,1274435236,367288326,96684,76758,968,1656,-2029,2224,113,3011,13236758,187,531840,114,6,0,0,0,1778833857,684920174
462675750,2026,5,15,8,30,57,55,24,749598407,3,3,234,28,1274435266,367288303,96695,76769,969,1657,-2010,2208,104,2986,13232400,186,541203,114,6,0,0,0,1778833857,812993273
462675875,2026,5,15,8,30,57,55,24,874598342,3,3,234,28,1274435296,367288279,96656,76730,971,1658,-2084,2192,120,3024,13356382,186,530648,114,6,0,0,0,1778833857,937231165
462676000,2026,5,15,8,30,58,55,24,-401722,3,3,234,28,1274435330,367288257,96643,76717,973,1660,-2001,2300,121,3048,13103342,187,529058,114,6,0,0,0,1778833858,68407319
462676125,2026,5,15,8,30,58,55,24,124598213,3,3,234,28,1274435362,367288232,96664,76738,974,1661,-2125,2338,98,3160,13226108,185,507206,114,6,0,0,0,1778833858,189508932
462676250,2026,5,15,8,30,58,55,24,249598148,3,3,234,28,1274435393,367288205,96620,76693,976,1662,-2303,2257,111,3225,13558576,186,495549,114,6,0,0,0,1778833858,315222163
462676375,2026,5,15,8,30,58,55,24,374598084,3,3,234,28,1274435427,367288179,96645,76719,977,1664,-2322,2394,87,3335,13411512,186,502536,114,6,0,0,0,1778833858,437582434
462676500,2026,5,15,8,30,58,55,24,499598019,3,3,234,28,1274435465,367288152,96625,76699,979,1665,-2409,2561,95,3516,13325156,186,481728,114,6,0,0,0,1778833858,559210923
462676625,2026,5,15,8,30,58,55,24,624597954,3,3,234,28,1274435501,367288123,96595,76669,981,1666,-2498,2599,105,3604,13386788,187,471408,114,6,0,0,0,1778833858,688885384
462676750,2026,5,15,8,30,58,55,24,749597890,3,3,234,28,1274435538,367288096,96589,76663,983,1667,-2453,2604,93,3577,13328684,185,473457,114,6,0,0,0,1778833858,814055242
462676875,2026,5,15,8,30,58,55,24,874597825,3,3,234,28,1274435575,367288069,96577,76651,985,1669,-2414,2658,100,3591,13224394,193,478602,114,6,0,0,0,1778833858,938283846
462677000,2026,5,15,8,30,59,55,24,-402239,3,3,234,28,1274435609,367288040,96582,76656,987,1671,-2451,2538,89,3528,13400130,195,488876,114,6,0,0,0,1778833859,68571207
462677125,2026,5,15,8,30,59,55,24,124597696,3,3,234,28,1274435641,367288014,96528,76601,988,1673,-2393,2352,111,3355,13550310,197,483679,114,6,0,0,0,1778833859,188282557
462677250,2026,5,15,8,30,59,55,24,249597631,3,3,234,28,1274435674,367287987,96535,76609,990,1675,-2360,2347,93,3328,13516414,197,482310,114,6,0,0,0,1778833859,313383818
462677375,2026,5,15,8,30,59,55,24,374597567,3,3,234,28,1274435703,367287960,96533,76607,991,1676,-2376,2222,94,3253,13691950,189,489222,114,6,0,0,0,1778833859,436281841
462677500,2026,5,15,8,30,59,55,24,499597502,3,3,234,28,1274435733,367287933,96500,76574,993,1677,-2336,2125,94,3158,13771446,186,499986,114,6,0,0,0,1778833859,563402188
462677625,2026,5,15,8,30,59,55,24,624597437,3,3,234,28,1274435761,367287913,96495,76569,994,1679,-2018,2004,94,2844,13520074,182,558305,114,6,0,0,0,1778833859,688987646
462677750,2026,5,15,8,30,59,55,24,749597373,3,3,234,28,1274435789,367287891,96466,76540,995,1680,-1985,1994,101,2814,13486904,182,559396,114,6,0,0,0,1778833859,812453459
462677875,2026,5,15,8,30,59,55,24,874597308,3,3,234,28,1274435813,367287869,96439,76513,997,1681,-1921,1820,103,2647,13654836,183,599015,114,6,0,0,0,1778833859,936420961
462678000,2026,5,15,8,31,0,55,24,-402755,3,3,234,28,1274435838,367287850,96469,76543,998,1682,-1749,1800,73,2510,13418336,183,627158,114,6,0,0,0,1778833860,66645430
462678125,2026,5,15,8,31,0,55,24,124597179,3,3,234,28,1274435862,367287830,96454,76528,999,1683,-1757,1721,77,2460,13559674,184,634922,114,6,0,0,0,1778833860,187069759
462678250,2026,5,15,8,31,0,55,24,249597115,3,3,234,28,1274435885,367287814,96393,76466,1000,1684,-1571,1636,105,2269,13383616,182,690468,114,6,0,0,0,1778833860,312934935
462678375,2026,5,15,8,31,0,55,24,374597050,3,3,234,28,1274435906,367287796,96392,76466,1002,1686,-1553,1562,96,2202,13483154,183,694267,114,6,0,0,0,1778833860,437231766
462678500,2026,5,15,8,31,0,55,24,499596985,3,3,234,28,1274435925,367287779,96394,76468,1003,1687,-1519,1485,88,2125,13564218,181,715392,114,6,0,0,0,1778833860,561098649
462678625,2026,5,15,8,31,0,55,24,624596921,3,3,234,28,1274435947,367287759,96400,76474,1004,1688,-1640,1561,80,2264,13641024,182,669820,114,6,0,0,0,1778833860,686524290
462678750,2026,5,15,8,31,0,55,24,749596856,3,3,234,28,1274435971,367287744,96374,76448,1005,1689,-1505,1605,86,2200,13316584,182,704002,114,6,0,0,0,1778833860,811253975
462678875,2026,5,15,8,31,0,55,24,874596792,3,3,234,28,1274435996,367287728,96368,76442,1006,1690,-1464,1721,77,2259,13038856,182,686697,114,6,0,0,0,1778833860,936078288
462679000,2026,5,15,8,31,1,55,24,-403272,3,3,234,28,1274436019,367287709,96352,76426,1007,1691,-1587,1699,88,2325,13303256,181,653594,114,6,0,0,0,1778833861,65324654
462679125,2026,5,15,8,31,1,55,24,124596662,3,3,234,28,1274436046,367287689,96335,76409,1008,1692,-1704,1877,92,2535,13223838,182,593290,114,6,0,0,0,1778833861,187300811
462679250,2026,5,15,8,31,1,55,24,249596598,3,3,234,28,1274436075,367287669,96320,76394,1009,1693,-1747,1991,81,2649,13127494,182,583605,114,6,0,0,0,1778833861,309963117
462679375,2026,5,15,8,31,1,55,24,374596533,3,3,234,28,1274436105,367287649,96305,76378,1010,1694,-1804,2103,86,2770,13062358,180,558075,114,6,0,0,0,1778833861,436089795
462679500,2026,5,15,8,31,1,55,24,499596469,3,3,234,28,1274436134,367287624,96301,76374,1011,1695,-2039,2134,84,2951,13370050,180,519017,114,6,0,0,0,1778833861,560588754
462679625,2026,5,15,8,31,1,55,24,624596404,3,3,234,28,1274436166,367287603,96309,76383,1012,1696,-1949,2264,80,2987,13072374,181,513255,114,6,0,0,0,1778833861,686298567
462679750,2026,5,15,8,31,1,55,24,749596340,3,3,234,28,1274436199,367287579,96259,76333,1013,1696,-2054,2293,92,3079,13185302,183,504991,114,6,0,0,0,1778833861,811635970
462679875,2026,5,15,8,31,1,55,24,874596275,3,3,234,28,1274436228,367287554,96302,76375,1014,1697,-2104,2221,69,3060,13344692,185,502017,114,6,0,0,0,1778833861,936050421
462680000,2026,5,15,8,31,2,55,24,-403789,3,3,234,28,1274436259,367287529,96241,76314,1015,1698,-2191,2171,94,3084,13526556,186,496384,114,6,0,0,0,1778833862,66233906
462680125,2026,5,15,8,31,2,55,24,124596146,3,3,234,28,1274436290,367287505,96230,76304,1016,1699,-2151,2216,88,3088,13414130,186,498302,114,6,0,0,0,1778833862,182180699
462680250,2026,5,15,8,31,2,55,24,249596081,3,3,234,28,1274436321,367287481,96240,76314,1017,1699,-2093,2242,85,3067,13303274,180,489544,114,6,0,0,0,1778833862,312395490
462680375,2026,5,15,8,31,2,55,24,374596017,3,3,234,28,1274436350,367287457,96208,76282,1019,1700,-2139,2160,101,3040,13472912,179,533697,114,6,0,0,0,1778833862,435447958
462680500,2026,5,15,8,31,2,55,24,499595952,3,3,234,28,1274436381,367287431,96197,76270,1020,1701,-2204,2179,96,3099,13532878,183,541577,114,6,0,0,0,1778833862,562097877
462680625,2026,5,15,8,31,2,55,24,624595887,3,3,234,28,1274436412,367287407,96200,76274,1022,1701,-2188,2218,86,3116,13462118,184,541889,114,6,0,0,0,1778833862,687606162
462680750,2026,5,15,8,31,2,55,24,749595823,3,3,234,28,1274436443,367287381,96166,76240,1024,1702,-2220,2231,98,3147,13485558,183,541365,114,6,0,0,0,1778833862,812262627
462680875,2026,5,15,8,31,2,55,24,874595758,3,3,234,28,1274436475,367287355,96154,76228,1025,1702,-2308,2248,97,3222,13575446,182,503135,114,6,0,0,0,1778833862,936075761
462681000,2026,5,15,8,31,3,55,24,-404305,3,3,234,28,1274436507,367287328,96150,76224,1026,1703,-2314,2307,89,3267,13508356,178,477641,114,6,0,0,0,1778833863,61571160
462681125,2026,5,15,8,31,3,55,24,124595629,3,3,234,28,1274436539,367287302,96100,76173,1027,1703,-2364,2300,115,3299,13578590,178,470395,114,6,0,0,0,1778833863,188356325
462681250,2026,5,15,8,31,3,55,24,249595565,3,3,234,28,1274436574,367287273,96084,76158,1028,1703,-2508,2408,110,3477,13616336,177,442746,114,6,0,0,0,1778833863,313384717
462681375,2026,5,15,8,31,3,55,24,374595500,3,3,234,28,1274436606,367287244,96097,76170,1029,1704,-2485,2378,100,3440,13626646,177,448282,114,6,0,0,0,1778833863,438082155
462681500,2026,5,15,8,31,3,55,24,499595435,3,3,234,28,1274436646,367287222,96065,76138,1030,1704,-2225,2598,102,3420,13058220,179,449784,114,6,0,0,0,1778833863,561479931
462681625,2026,5,15,8,31,3,55,24,624595371,3,3,234,28,1274436679,367287196,96068,76141,1031,1704,-2235,2491,94,3347,13189624,178,456387,114,6,0,0,0,1778833863,687550295
462681750,2026,5,15,8,31,3,55,24,749595306,3,3,234,28,1274436713,367287171,96069,76143,1032,1704,-2172,2427,85,3257,13182440,177,463554,114,6,0,0,0,1778833863,811435408
462681875,2026,5,15,8,31,3,55,24,874595242,3,3,234,28,1274436744,367287147,96042,76116,1033,1704,-2131,2311,93,3143,13268230,178,482407,114,6,0,0,0,1778833863,934248185
462682000,2026,5,15,8,31,4,55,24,-404822,3,3,234,28,1274436779,367287125,96002,76075,1033,1705,-2068,2391,111,3161,13085102,179,474037,114,6,0,0,0,1778833864,66195811
462682125,2026,5,15,8,31,4,55,24,124595113,3,3,234,28,1274436811,367287102,96024,76097,1034,1705,-1997,2376,90,3104,13004882,180,488268,114,6,0,0,0,1778833864,188775520
462682250,2026,5,15,8,31,4,55,24,249595048,3,3,234,28,1274436842,367287078,96013,76087,1035,1705,-2054,2273,95,3064,13210732,179,492255,114,6,0,0,0,1778833864,313190243
462682375,2026,5,15,8,31,4,55,24,374594983,3,3,234,28,1274436871,367287056,96000,76073,1036,1706,-1965,2159,93,2919,13230142,179,520169,114,6,0,0,0,1778833864,435571402
462682500,2026,5,15,8,31,4,55,24,499594919,3,3,234,28,1274436901,367287034,96009,76083,1037,1706,-1944,2157,82,2904,13203256,179,514542,114,6,0,0,0,1778833864,561263800
462682625,2026,5,15,8,31,4,55,24,624594854,3,3,234,28,1274436926,367287011,96022,76096,1037,1707,-1980,1978,72,2798,13502318,178,530189,114,6,0,0,0,1778833864,686924658
462682750,2026,5,15,8,31,4,55,24,749594789,3,3,234,28,1274436956,367286992,95995,76068,1038,1707,-1800,2013,82,2701,13181008,180,544583,114,6,0,0,0,1778833864,812179547
462682875,2026,5,15,8,31,4,55,24,874594725,3,3,234,28,1274436978,367286969,95996,76069,1039,1707,-1870,1796,80,2593,13614898,176,568896,114,6,0,0,0,1778833864,936740054
462683000,2026,5,15,8,31,5,55,24,-405339,3,3,234,28,1274437004,367286949,96027,76101,1039,1708,-1823,1865,51,2608,13433300,178,563984,114,6,0,0,0,1778833865,66642206
462683125,2026,5,15,8,31,5,55,24,124594596,3,3,234,28,1274437027,367286928,95972,76046,1039,1708,-1814,1725,81,2503,13643472,177,560556,114,6,0,0,0,1778833865,186988655
462683250,2026,5,15,8,31,5,55,24,249594531,3,3,234,28,1274437053,367286909,95981,76055,1040,1708,-1710,1792,67,2477,13366710,175,560414,114,6,0,0,0,1778833865,312305560
462683375,2026,5,15,8,31,5,55,24,374594467,3,3,234,28,1274437077,367286889,95934,76007,1040,1708,-1787,1733,94,2489,13587656,174,555379,114,6,0,0,0,1778833865,436289990
462683500,2026,5,15,8,31,5,55,24,499594402,3,3,234,28,1274437103,367286869,95920,75994,1040,1708,-1801,1834,89,2571,13447630,176,558731,114,6,0,0,0,1778833865,561630248
462683625,2026,5,15,8,31,5,55,24,624594337,3,3,234,28,1274437127,367286848,95915,75989,1041,1708,-1801,1793,89,2541,13512238,175,557257,114,6,0,0,0,1778833865,687663513
462683750,2026,5,15,8,31,5,55,24,749594273,3,3,234,28,1274437153,367286825,95894,75968,1041,1708,-1927,1840,98,2665,13631174,172,492721,114,6,0,0,0,1778833865,809369327
462683875,2026,5,15,8,31,5,55,24,874594208,3,3,234,28,1274437179,367286802,95898,75971,1040,1708,-2000,1885,93,2748,13669980,172,470563,114,6,0,0,0,1778833865,935976026
462684000,2026,5,15,8,31,6,55,24,-405855,3,3,234,28,1274437208,367286778,95873,75946,1040,1708,-2083,2016,97,2898,13594276,172,444169,114,6,0,0,0,1778833866,65366739
462684125,2026,5,15,8,31,6,55,24,124594079,3,3,234,28,1274437236,367286751,95878,75952,1041,1708,-2262,2051,92,3053,13780116,173,448012,114,6,0,0,0,1778833866,189004247
462684250,2026,5,15,8,31,6,55,24,249594015,3,3,234,28,1274437267,367286725,95843,75917,1041,1708,-2295,2151,103,3145,13685422,172,443375,114,6,0,0,0,1778833866,314520440
462684375,2026,5,15,8,31,6,55,24,374593950,3,3,234,28,1274437298,367286698,95830,75903,1041,1708,-2383,2236,107,3268,13682170,173,400660,114,6,0,0,0,1778833866,438861979
462684500,2026,5,15,8,31,6,55,24,499593885,3,3,234,28,1274437330,367286670,95784,75858,1041,1709,-2459,2245,123,3329,13760746,172,387808,114,6,0,0,0,1778833866,562677859
462684625,2026,5,15,8,31,6,55,24,624593821,3,3,234,28,1274437362,367286640,95805,75878,1041,1708,-2549,2311,98,3441,13780634,173,373517,114,6,0,0,0,1778833866,684936734
462684750,2026,5,15,8,31,6,55,24,749593756,3,3,234,28,1274437395,367286614,95787,75861,1041,1708,-2370,2341,101,3331,13534746,172,386551,114,6,0,0,0,1778833866,813207187
462684875,2026,5,15,8,31,6,55,24,874593692,3,3,234,28,1274437430,367286589,95770,75844,1041,1708,-2280,2444,108,3343,13300560,172,385470,114,6,0,0,0,1778833866,939312271
462685000,2026,5,15,8,31,7,55,24,-406372,3,3,234,28,1274437463,367286563,95767,75840,1041,1708,-2297,2400,103,3322,13373900,171,387381,114,6,0,0,0,1778833867,68570492
462685125,2026,5,15,8,31,7,55,24,124593562,3,3,234,28,1274437496,367286537,95751,75824,1040,1708,-2268,2370,111,3280,13374898,172,390681,114,6,0,0,0,1778833867,189057889
462685250,2026,5,15,8,31,7,55,24,249593498,3,3,234,28,1274437529,367286511,95719,75792,1040,1708,-2268,2354,126,3269,13393852,173,390148,114,6,0,0,0,1778833867,314118479
462685375,2026,5,15,8,31,7,55,24,374593433,3,3,234,28,1274437558,367286485,95717,75791,1040,1708,-2311,2217,113,3202,13618190,173,398619,114,6,0,0,0,1778833867,437678219
462685500,2026,5,15,8,31,7,55,24,499593369,3,3,234,28,1274437589,367286458,95717,75790,1040,1709,-2302,2189,98,3177,13644548,173,402080,114,6,0,0,0,1778833867,558873695
462685625,2026,5,15,8,31,7,55,24,624593304,3,3,234,28,1274437618,367286434,95678,75751,1040,1709,-2233,2124,114,3082,13644276,173,413190,114,6,0,0,0,1778833867,688310873
462685750,2026,5,15,8,31,7,55,24,749593239,3,3,234,28,1274437647,367286407,95705,75779,1040,1709,-2272,2103,90,3096,13721684,172,413092,114,6,0,0,0,1778833867,813609428
462685875,2026,5,15,8,31,7,55,24,874593175,3,3,234,28,1274437678,367286382,95681,75754,1040,1709,-2257,2165,100,3128,13619196,173,406408,114,6,0,0,0,1778833867,937666131
462686000,2026,5,15,8,31,8,55,24,-406889,3,3,234,28,1274437707,367286356,95691,75764,1040,1709,-2242,2111,84,3079,13672274,173,412402,114,6,0,0,0,1778833868,68379343
462686125,2026,5,15,8,31,8,55,24,124593046,3,3,234,28,1274437737,367286331,95654,75727,1040,1709,-2254,2109,102,3087,13689438,172,411068,114,6,0,0,0,1778833868,187656495
462686250,2026,5,15,8,31,8,55,24,249592981,3,3,234,28,1274437767,367286305,95642,75715,1039,1709,-2293,2166,103,3154,13663844,174,402963,114,6,0,0,0,1778833868,313954377
462686375,2026,5,15,8,31,8,55,24,374592917,3,3,234,28,1274437798,367286279,95621,75695,1039,1709,-2331,2203,109,3207,13661662,174,399444,114,6,0,0,0,1778833868,436306904
462686500,2026,5,15,8,31,8,55,24,499592852,3,3,234,28,1274437831,367286251,95637,75711,1039,1709,-2443,2331,94,3377,13633846,173,376155,114,6,0,0,0,1778833868,564445992
462686625,2026,5,15,8,31,8,55,24,624592787,3,3,234,28,1274437864,367286222,95599,75672,1039,1709,-2508,2346,109,3434,13690962,173,369570,114,6,0,0,0,1778833868,689442143
462686750,2026,5,15,8,31,8,55,24,749592723,3,3,234,28,1274437899,367286191,95590,75664,1039,1709,-2677,2438,109,3621,13768406,174,349277,114,6,0,0,0,1778833868,812409166
462686875,2026,5,15,8,31,8,55,24,874592658,3,3,234,28,1274437935,367286161,95557,75630,1039,1709,-2699,2540,121,3706,13674558,174,342262,114,6,0,0,0,1778833868,937247922
462687000,2026,5,15,8,31,9,55,24,-407405,3,3,234,28,1274437971,367286128,95556,75630,1039,1709,-2828,2588,118,3834,13754068,175,330365,114,6,0,0,0,1778833869,67163701
462687125,2026,5,15,8,31,9,55,24,124592529,3,3,234,28,1274438008,367286095,95522,75596,1038,1709,-2902,2639,135,3923,13770984,173,323703,114,6,0,0,0,1778833869,189109900
462687250,2026,5,15,8,31,9,55,24,249592464,3,3,234,28,1274438047,367286061,95516,75589,1038,1708,-2971,2743,127,4044,13729262,173,314023,114,6,0,0,0,1778833869,315385139
462687375,2026,5,15,8,31,9,55,24,374592400,3,3,234,28,1274438084,367286026,95508,75581,1038,1708,-3034,2708,127,4067,13824932,173,311101,114,6,0,0,0,1778833869,441231066
462687500,2026,5,15,8,31,9,55,24,499592335,3,3,234,28,1274438122,367285992,95504,75577,1038,1708,-3000,2743,136,4065,13755896,174,311540,114,6,0,0,0,1778833869,565557417
462687625,2026,5,15,8,31,9,55,24,624592271,3,3,234,28,1274438159,367285958,95506,75579,1037,1708,-3006,2699,130,4040,13808584,174,311404,114,6,0,0,0,1778833869,689980846
462687750,2026,5,15,8,31,9,55,24,749592206,3,3,234,28,1274438197,367285923,95490,75563,1037,1708,-3044,2682,122,4057,13861252,174,310706,114,6,0,0,0,1778833869,814190857
462687875,2026,5,15,8,31,9,55,24,874592141,3,3,234,28,1274438233,367285891,95484,75557,1037,1707,-2931,2638,118,3943,13801682,173,317917,114,6,0,0,0,1778833869,939702874
462688000,2026,5,15,8,31,10,55,24,-407922,3,3,234,28,1274438269,367285859,95487,75560,1037,1707,-2831,2617,117,3855,13724994,174,326643,114,6,0,0,0,1778833870,70343617
462688125,2026,5,15,8,31,10,55,24,124592012,3,3,234,28,1274438303,367285828,95487,75561,1036,1707,-2735,2495,109,3702,13762282,173,338848,114,6,0,0,0,1778833870,190290706
462688250,2026,5,15,8,31,10,55,24,249591947,3,3,234,28,1274438338,367285799,95480,75553,1036,1707,-2583,2481,108,3582,13615546,174,351662,114,6,0,0,0,1778833870,314019589
462688375,2026,5,15,8,31,10,55,24,374591883,3,3,234,28,1274438373,367285773,95473,75546,1036,1706,-2423,2490,107,3474,13421758,172,360081,114,6,0,0,0,1778833870,439114148
462688500,2026,5,15,8,31,10,55,24,499591818,3,3,234,28,1274438410,367285750,95456,75529,1035,1706,-2125,2583,115,3345,12944540,173,371873,114,6,0,0,0,1778833870,562587957
462688625,2026,5,15,8,31,10,55,24,624591754,3,3,234,28,1274438447,367285726,95432,75505,1035,1705,-2135,2631,127,3388,12905910,168,366530,114,6,0,0,0,1778833870,688533961
462688750,2026,5,15,8,31,10,55,24,749591689,3,3,234,28,1274438483,367285702,95455,75528,1034,1705,-2084,2602,110,3334,12869874,168,369962,114,6,0,0,0,1778833870,814216055
462688875,2026,5,15,8,31,10,55,24,874591624,3,3,234,28,1274438520,367285678,95445,75519,1034,1704,-2128,2625,114,3379,12902094,168,365088,114,6,0,0,0,1778833870,940040183
462689000,2026,5,15,8,31,11,55,24,-408439,3,3,234,28,1274438555,367285653,95436,75510,1033,1704,-2189,2570,111,3376,13041372,167,364355,114,6,0,0,0,1778833871,69387371
462689125,2026,5,15,8,31,11,55,24,124591495,3,3,234,28,1274438591,367285628,95421,75494,1033,1703,-2191,2580,123,3385,13033794,167,358888,114,6,0,0,0,1778833871,186375255
462689250,2026,5,15,8,31,11,55,24,249591431,3,3,234,28,1274438629,367285603,95426,75499,1032,1703,-2182,2658,107,3439,12939396,167,353588,114,6,0,0,0,1778833871,315044932
462689375,2026,5,15,8,31,11,55,24,374591366,3,3,234,28,1274438664,367285578,95426,75499,1031,1702,-2175,2556,101,3356,13038850,167,362003,114,6,0,0,0,1778833871,440074558
462689500,2026,5,15,8,31,11,55,24,499591301,3,3,234,28,1274438698,367285553,95423,75496,1031,1701,-2163,2475,96,3287,13115050,167,370696,114,6,0,0,0,1778833871,564929728
462689625,2026,5,15,8,31,11,55,24,624591237,3,3,234,28,1274438732,367285529,95404,75477,1030,1701,-2114,2442,104,3229,13088574,168,378914,114,6,0,0,0,1778833871,690242269
462689750,2026,5,15,8,31,11,55,24,749591172,3,3,234,28,1274438765,367285504,95425,75498,1030,1700,-2173,2413,93,3248,13200014,167,374417,114,6,0,0,0,1778833871,814957675
462689875,2026,5,15,8,31,11,55,24,874591108,3,3,234,28,1274438797,367285480,95395,75468,1029,1700,-2118,2360,113,3171,13190416,167,382654,114,6,0,0,0,1778833871,938412849
462690000,2026,5,15,8,31,12,55,24,-408956,3,3,234,28,1274438826,367285454,95382,75455,1028,1699,-2208,2173,108,3098,13545134,168,390750,114,6,0,0,0,1778833872,63996117
462690125,2026,5,15,8,31,12,55,24,124590978,3,3,234,28,1274438856,367285429,95402,75475,1028,1698,-2184,2159,89,3071,13533636,168,393880,114,6,0,0,0,1778833872,189315404
462690250,2026,5,15,8,31,12,55,24,249590914,3,3,234,28,1274438886,367285404,95360,75433,1027,1698,-2201,2162,114,3085,13551282,166,394482,114,6,0,0,0,1778833872,315303533
462690375,2026,5,15,8,31,12,55,24,374590849,3,3,234,28,1274438914,367285380,95382,75455,1026,1697,-2129,2015,95,2932,13657778,167,416360,114,6,0,0,0,1778833872,440029306
462690500,2026,5,15,8,31,12,55,24,499590784,3,3,234,28,1274438941,367285356,95369,75442,1026,1696,-2084,1994,101,2885,13625768,167,422137,114,6,0,0,0,1778833872,564824725
462690625,2026,5,15,8,31,12,55,24,624590720,3,3,234,28,1274438969,367285333,95376,75449,1025,1695,-2080,1972,85,2866,13653692,167,426714,114,6,0,0,0,1778833872,689055112
462690750,2026,5,15,8,31,12,55,24,749590655,3,3,234,28,1274438995,367285309,95383,75456,1025,1694,-2043,1947,76,2822,13637844,167,431904,114,6,0,0,0,1778833872,814315631
462690875,2026,5,15,8,31,12,55,24,874590591,3,3,234,28,1274439022,367285287,95365,75438,1024,1694,-2009,1900,85,2765,13660082,166,443982,114,6,0,0,0,1778833872,938096316
462691000,2026,5,15,8,31,13,55,24,-409473,3,3,234,28,1274439048,367285265,95364,75437,1023,1693,-1921,1872,81,2682,13573356,167,455718,114,6,0,0,0,1778833873,70539118
462691125,2026,5,15,8,31,13,55,24,124590461,3,3,234,28,1274439074,367285245,95369,75442,1023,1692,-1784,1885,72,2595,13343578,166,469673,114,6,0,0,0,1778833873,191349260
462691250,2026,5,15,8,31,13,55,24,249590397,3,3,234,28,1274439099,367285226,95374,75447,1022,1691,-1731,1830,64,2519,13342156,166,485077,114,6,0,0,0,1778833873,316279334
462691375,2026,5,15,8,31,13,55,24,374590332,3,3,234,28,1274439123,367285206,95372,75445,1022,1690,-1690,1731,65,2420,13431754,166,506542,114,6,0,0,0,1778833873,439814318
462691500,2026,5,15,8,31,13,55,24,499590268,3,3,234,29,1274439147,367285188,95362,75435,1021,1689,-1648,1740,68,2397,13345672,166,504960,105,6,0,0,0,1778833873,564634883
462691625,2026,5,15,8,31,13,55,24,624590203,3,3,234,29,1274439171,367285169,95374,75447,1020,1688,-1670,1691,59,2377,13462870,166,514166,105,6,0,0,0,1778833873,689948305
462691750,2026,5,15,8,31,13,55,24,749590138,3,3,234,29,1274439196,367285150,95384,75457,1020,1687,-1645,1783,51,2425,13269406,166,504682,105,6,0,0,0,1778833873,816044716
462691875,2026,5,15,8,31,13,55,24,874590074,3,3,234,29,1274439222,367285133,95382,75455,1019,1687,-1541,1825,62,2389,13018216,166,510470,105,6,0,0,0,1778833873,939958077
462692000,2026,5,15,8,31,14,55,24,-409990,3,3,234,29,1274439248,367285113,95391,75464,1019,1686,-1674,1861,63,2503,13196876,166,490136,105,6,0,0,0,1778833874,69872395
462692125,2026,5,15,8,31,14,55,24,124589944,3,3,234,29,1274439276,367285094,95377,75450,1018,1685,-1682,1961,70,2584,13062550,166,474814,105,6,0,0,0,1778833874,189628286
